60.718299763,0.003808607,6.72E-7,61.714491156,1.5087358E7,0.0,1.5087347E7,80.0,80.0,60.718299763,0.003808607,1.380053154E9,1.5979711E9,
63.897871562000006,0.003792235,7.39E-7,64.894079327,1.5219505E7,0.0,1.5219492E7,81.0,81.0,63.897871562000006,0.003792235,1.377999204E9,1.5979711E9,
37.0158161,0.004547487,6.39E-7,38.011268613,199685.0,0.0,199667.0,27.0,27.0,37.0158161,0.004547487,1.595160182E9,1.5979711E9,
45.080405625,0.005484927,8.86E-7,46.074920698,371449.0,0.0,371425.0,33.0,33.0,45.080405625,0.005484927,1.592720825E9,1.5979711E9,
49.213389903,0.004284804,6.94E-7,50.209105099,4736315.0,0.0,4736301.0,38.0,38.0,49.213389903,0.004284804,1.530921638E9,1.5979711E9,
48.334630244,0.004226437,7.15E-7,49.330403807,7729632.0,0.0,7729619.0,53.0,53.0,48.334630244,0.004226437,1.488474323E9,1.5979711E9,
58.331263026,0.005421641,8.19E-7,59.325841385,1.4456236E7,0.0,1.4456219E7,84.0,84.0,58.331263026,0.005421641,1.38984563E9,1.5979711E9,
52.572102608,0.004231129,8.66E-7,53.567871479,3536528.0,0.0,3536514.0,36.0,36.0,52.572102608,0.004231129,1.547913878E9,1.5979711E9,
59.072734276,0.004044561,7.92E-7,60.068689715,5892747.0,0.0,5892734.0,46.0,46.0,59.072734276,0.004044561,1.514520655E9,1.5979711E9,
56.575971853,0.002962683,8.42E-7,57.57300917,3223720.0,0.0,3223705.0,34.0,34.0,56.575971853,0.002962683,1.55233408E9,1.5979711E9,
55.908323851,0.004754518,6.78E-7,56.903569333,479464.0,0.0,479444.0,29.0,29.0,55.908323851,0.004754518,1.591199174E9,1.5979711E9,
85.32806811,0.003817708,6.78E-7,86.324250402,1.6652733E7,0.0,1.665272E7,90.0,90.0,85.32806811,0.003817708,1.355873185E9,1.5979711E9,
67.468050141,0.004419981,8.05E-7,68.46363016,1.2029613E7,0.0,1.2029598E7,72.0,72.0,67.468050141,0.004419981,1.425709761E9,1.5979711E9,
86.829366585,0.003272149,3.5E-7,87.826094436,1.6458618E7,0.0,1.6458605E7,90.0,90.0,86.829366585,0.003272149,1.35886089E9,1.5979711E9,
57.696495437,0.002656278,6.88E-7,58.693839159,7313830.0,0.0,7313818.0,51.0,51.0,57.696495437,0.002656278,1.494358253E9,1.5979711E9,
75.019061496,0.00426702,2.57E-7,76.014794476,5537329.0,0.0,5537315.0,45.0,45.0,75.019061496,0.00426702,1.519551315E9,1.5979711E9,
71.470648332,0.00425913,2.51E-7,72.466389202,1.9671366E7,0.0,1.9671336E7,112.0,112.0,71.470648332,0.00425913,1.308616064E9,1.591497154E9,
75.777939911,0.005024475,4.44E-7,76.772915436,7622627.0,0.0,7622611.0,57.0,57.0,75.777939911,0.005024475,1.489987382E9,1.5979711E9,
53.783782215,0.004373014,3.94E-7,54.779409201,1428141.0,0.0,1428126.0,29.0,29.0,53.783782215,0.004373014,1.577805362E9,1.5979711E9,
82.851972472,0.004766696,2.31E-7,83.847205776,1.4664693E7,0.0,1.4664675E7,84.0,84.0,82.851972472,0.004766696,1.386634234E9,1.5979711E9,
55.262907101,0.004358373,2.63E-7,56.258548728,5818329.0,0.0,5818310.0,49.0,49.0,55.262907101,0.004358373,1.515576752E9,1.5979711E9,
81.738268753,0.005432391,3.8E-7,82.732836362,2.0289828E7,0.0,2.0289808E7,111.0,111.0,81.738268753,0.005432391,1.2928522E9,1.58231192E9,
56.31526627,0.003872577,2.51E-7,57.311393693,8227530.0,0.0,8227519.0,55.0,55.0,56.31526627,0.003872577,1.48145839E9,1.5979711E9,
53.608333345,0.004378095,2.64E-7,54.60395525,5793964.0,0.0,5793945.0,49.0,49.0,53.608333345,0.004378095,1.515927156E9,1.5979711E9,
46.534728102,0.004559121,4.74E-7,47.530168981,93872.0,0.0,93847.0,29.0,29.0,46.534728102,0.004559121,1.596646078E9,1.5979711E9,
67.412474579,0.005406332,4.44E-7,68.407068247,1.7832104E7,0.0,1.7832087E7,98.0,98.0,67.412474579,0.005406332,1.341262749E9,1.5979711E9,
76.65418952,0.005467592,2.25E-7,77.648721928,2.0602007E7,0.0,2.0601983E7,112.0,112.0,76.65418952,0.005467592,1.301380213E9,1.597418563E9,
55.281541517,0.003529657,2.61E-7,56.27801186,6174294.0,0.0,6174280.0,46.0,46.0,55.281541517,0.003529657,1.510525453E9,1.5979711E9,
58.797119417,0.005089542,2.54E-7,59.792029875,9033214.0,0.0,9033194.0,63.0,63.0,58.797119417,0.005089542,1.47002595E9,1.5979711E9,
91.777809073,0.004475051,2.9E-7,92.773334022,2.0812273E7,0.0,2.081226E7,109.0,109.0,91.777809073,0.004475051,1.299502834E9,1.5979711E9,
50.682368746,0.003338325,2.63E-7,51.679030421,5764982.0,0.0,5764970.0,44.0,44.0,50.682368746,0.003338325,1.516333061E9,1.5979711E9,
52.751481881,0.005755458,2.51E-7,53.745726423,3998223.0,0.0,3998199.0,46.0,46.0,52.751481881,0.005755458,1.54138947E9,1.5979711E9,
51.137694077,0.004722087,2.87E-7,52.13297199,8321913.0,0.0,8321902.0,56.0,56.0,51.137694077,0.004722087,1.480119579E9,1.5979711E9,
48.254956814,0.00430443,4.34E-7,49.250652384,1323764.0,0.0,1323749.0,27.0,27.0,48.254956814,0.00430443,1.579300162E9,1.5979711E9,
66.594766585,0.004239346,4.48E-7,67.590527239,1.9490685E7,0.0,1.9490674E7,102.0,102.0,66.594766585,0.004239346,1.317718558E9,1.5979711E9,
62.479645558,0.004240435,2.64E-7,63.475405123,1.9331839E7,0.0,1.9331825E7,100.0,100.0,62.479645558,0.004240435,1.319986464E9,1.5979711E9,
49.472739421,0.00497464,1.13E-7,50.467764781,633193.0,0.0,633173.0,30.0,30.0,49.472739421,0.00497464,1.589033379E9,1.5979711E9,
58.280116486,0.002466808,2.54E-7,59.277649678,1.069458E7,0.0,1.0694561E7,67.0,67.0,58.280116486,0.002466808,1.446343034E9,1.5979711E9,
67.978073409,0.004655167,2.64E-7,68.973418242,2.0177518E7,0.0,2.0177503E7,107.0,107.0,67.978073409,0.004655167,1.307928666E9,1.5979711E9,
66.929571052,0.004734148,2.68E-7,67.924836904,1.9598142E7,0.0,1.9598131E7,102.0,102.0,66.929571052,0.004734148,1.316177974E9,1.5979711E9,
48.30697246,0.004836385,2.71E-7,49.302136075,4030906.0,0.0,4030889.0,40.0,40.0,48.30697246,0.004836385,1.540935731E9,1.5979711E9,
56.749594265,0.004809424,2.64E-7,57.744784841,1.1871051E7,0.0,1.1871033E7,74.0,74.0,56.749594265,0.004809424,1.428150455E9,1.5979711E9,
57.217157515,0.003579964,2.55E-7,58.213577551,1.1260945E7,0.0,1.1260926E7,71.0,71.0,57.217157515,0.003579964,1.437582219E9,1.5979711E9,
56.833329093,0.004484923,2.5E-7,57.82884417,6415723.0,0.0,6415708.0,50.0,50.0,56.833329093,0.004484923,1.507106051E9,1.5979711E9,
58.834168725,0.00377271,1.26E-7,59.830396015,1.2842448E7,0.0,1.2842437E7,73.0,73.0,58.834168725,0.00377271,1.413132309E9,1.5979711E9,
51.991861621,0.002707788,2.47E-7,52.989153833,6679109.0,0.0,6679092.0,53.0,53.0,51.991861621,0.002707788,1.503369465E9,1.5979711E9,
68.552888584,0.005273433,1.32E-7,69.547615151,2.0844921E7,0.0,2.0844916E7,110.0,110.0,68.552888584,0.005273433,1.298574967E9,1.5979711E9,
59.930103067,0.002012998,2.54E-7,60.928090069,1.5772493E7,0.0,1.5772485E7,81.0,81.0,59.930103067,0.002012998,1.369453061E9,1.5979711E9,
54.81466906,0.004020612,2.58E-7,55.810648448,1.0858648E7,0.0,1.0858632E7,66.0,66.0,54.81466906,0.004020612,1.443804698E9,1.5979711E9,
58.849147807,0.004470806,2.54E-7,59.844677001,1.11301E7,0.0,1.1130083E7,69.0,69.0,58.849147807,0.004470806,1.439614858E9,1.5979711E9,
50.696086196,0.004385616,1.27E-7,51.69170058,2754190.0,0.0,2754171.0,36.0,36.0,50.696086196,0.004385616,1.558974404E9,1.5979711E9,
46.217132044,0.002683354,2.2E-7,47.21444869,757809.0,0.0,757784.0,34.0,34.0,46.217132044,0.002683354,1.58728159E9,1.5979711E9,
57.107947616,0.002022218,2.68E-7,58.105925398,1.3428789E7,0.0,1.3428774E7,73.0,73.0,57.107947616,0.002022218,1.404080576E9,1.5979711E9,
51.044319085,0.004413326,2.54E-7,52.039905759,5570369.0,0.0,5570352.0,48.0,48.0,51.044319085,0.004413326,1.51908222E9,1.5979711E9,
60.151491712,0.004146559,2.5E-7,61.147345153,1.615829E7,0.0,1.6158278E7,88.0,88.0,60.151491712,0.004146559,1.363515001E9,1.5979711E9,
40.797958773,0.004830399,3.81E-7,41.793128374,357048.0,0.0,357025.0,27.0,27.0,40.797958773,0.004830399,1.59292303E9,1.5979711E9,
57.027884966,0.0044015,2.54E-7,58.023483466,1.2603991E7,0.0,1.2603977E7,75.0,75.0,57.027884966,0.0044015,1.416803535E9,1.5979711E9,
62.221066532,0.003842553,3.81E-7,63.217223979,1.7992513E7,0.0,1.7992495E7,99.0,99.0,62.221066532,0.003842553,1.338983868E9,1.5979711E9,
58.132215034,0.004317877,4.41E-7,59.127897157,1.351327E7,0.0,1.3513258E7,74.0,74.0,58.132215034,0.004317877,1.402781709E9,1.5979711E9,
70.398648823,0.004386716,1.94E-7,71.394262107,2.4461962E7,0.0,2.4461953E7,126.0,126.0,70.398648823,0.004386716,1.272142951E9,1.5979711E9,
54.472897083,0.003725512,3.91E-7,55.469171571,1.127165E7,0.0,1.1271632E7,68.0,68.0,54.472897083,0.003725512,1.43741794E9,1.5979711E9,
61.638459614,0.003639176,2.54E-7,62.634820438,1.3893163E7,0.0,1.3893144E7,74.0,74.0,61.638459614,0.003639176,1.397380352E9,1.5979711E9,
55.643230296,0.004843422,3.87E-7,56.638386874,8859637.0,0.0,8859621.0,60.0,60.0,55.643230296,0.004843422,1.472479951E9,1.5979711E9,
37.426073305,0.004723316,2.34E-7,38.421349989,271743.0,0.0,271724.0,29.0,29.0,37.426073305,0.004723316,1.594138583E9,1.5979711E9,
60.41876755,0.004852792,4.01E-7,61.413914758,1.4288238E7,0.0,1.4288219E7,85.0,85.0,60.41876755,0.004852792,1.392491178E9,1.5979711E9,
56.721619569,0.004564421,2.64E-7,57.717055148,1.0685739E7,0.0,1.0685719E7,66.0,66.0,56.721619569,0.004564421,1.446480833E9,1.5979711E9,
60.294918174,0.003665829,2.46E-7,61.291252345,1.774313E7,0.0,1.7743122E7,91.0,91.0,60.294918174,0.003665829,1.342518889E9,1.5979711E9,
68.143777305,0.004277772,2.51E-7,69.139499533,1.9351696E7,0.0,1.9351684E7,101.0,101.0,68.143777305,0.004277772,1.319707481E9,1.5979711E9,
57.148806433,0.002888247,3.01E-7,58.145918186,1.0907971E7,0.0,1.0907958E7,64.0,64.0,57.148806433,0.002888247,1.443056203E9,1.5979711E9,
48.89060505,0.004371476,2.13E-7,49.886233574,1728180.0,0.0,1728161.0,33.0,33.0,48.89060505,0.004371476,1.57353906E9,1.5979711E9,
64.99599352,0.004842461,3.81E-7,65.991151059,2.2408126E7,0.0,2.2408111E7,117.0,117.0,64.99599352,0.004842461,1.282256837E9,1.5979711E9,
62.163581925,0.003484765,2.8E-7,63.16009716,1.7087906E7,0.0,1.7087889E7,90.0,90.0,62.163581925,0.003484765,1.349989538E9,1.5979711E9,
50.710665282,0.005698048,2.0E-7,51.704967234,3941865.0,0.0,3941841.0,45.0,45.0,50.710665282,0.005698048,1.542184045E9,1.5979711E9,
44.375392941,0.003381179,2.61E-7,45.372011762,531612.0,0.0,531594.0,27.0,27.0,44.375392941,0.003381179,1.590462243E9,1.5979711E9,
63.209484014,0.005268568,2.68E-7,64.204215446,1.8044539E7,0.0,1.8044517E7,101.0,101.0,63.209484014,0.005268568,1.338240502E9,1.5979711E9,
58.37380077,0.004611403,1.21E-7,59.369189367,1.2615729E7,0.0,1.2615711E7,76.0,76.0,58.37380077,0.004611403,1.416622754E9,1.5979711E9,
60.774997991,0.002947917,2.6E-7,61.772050074,1.4512107E7,0.0,1.4512094E7,82.0,82.0,60.774997991,0.002947917,1.388990039E9,1.5979711E9,
65.52261485,0.004042141,2.5E-7,66.518572709,1.522699E7,0.0,1.5226976E7,85.0,85.0,65.52261485,0.004042141,1.377889259E9,1.5979711E9,
63.802394244,0.004453015,2.64E-7,64.797941229,2.050753E7,0.0,2.0507516E7,107.0,107.0,63.802394244,0.004453015,1.303264841E9,1.5979711E9,
58.878436167,0.003841668,2.58E-7,59.874594499,1.3625876E7,0.0,1.3625863E7,75.0,75.0,58.878436167,0.003841668,1.401034533E9,1.5979711E9,
59.86652248,0.00465491,1.34E-7,60.86186757,1.1131291E7,0.0,1.1131276E7,66.0,66.0,59.86652248,0.00465491,1.439596724E9,1.5979711E9,
58.298346131,0.002220532,2.6E-7,59.296125599,1.5180241E7,0.0,1.5180226E7,84.0,84.0,58.298346131,0.002220532,1.37860485E9,1.5979711E9,
67.700059511,0.004846318,2.47E-7,68.695213193,1.9567889E7,0.0,1.9567873E7,106.0,106.0,67.700059511,0.004846318,1.316614765E9,1.5979711E9,
69.715943758,0.003163542,2.94E-7,70.712780216,2.2471202E7,0.0,2.2471188E7,116.0,116.0,69.715943758,0.003163542,1.281805967E9,1.5979711E9,
