45.995800706,0.004259713,3.64E-7,46.991540993,698477.0,0.0,698450.0,32.0,45.995800706,0.004259713,1.585015275E9,1.59488322E9,
40.33041225,0.005620254,3.77E-7,41.324791996,1192846.0,0.0,1192826.0,34.0,40.33041225,0.005620254,1.280703524E9,1.290571469E9,
36.579537901,0.006329073,6.38E-7,37.573208828,695501.0,0.0,695468.0,38.0,36.579537901,0.006329073,1.32268029E9,1.332548235E9,
39.148204553,0.005526472,5.28E-7,40.142678081,697089.0,0.0,697066.0,32.0,39.148204553,0.005526472,1.320049706E9,1.329917651E9,
40.022674245,0.004251507,4.18E-7,41.018422738,694905.0,0.0,694876.0,37.0,40.022674245,0.004251507,1.316369833E9,1.326237778E9,
34.436608061,0.00246705,8.32E-7,35.434141011,636298.0,0.0,636274.0,30.0,34.436608061,0.00246705,1.415134984E9,1.425002929E9,
39.930980101,0.005569454,5.44E-7,40.925410647,636265.0,0.0,636234.0,30.0,39.930980101,0.005569454,1.373200759E9,1.383068704E9,
37.125938791,0.005366312,4.18E-7,38.120572479,957793.0,0.0,957759.0,35.0,37.125938791,0.005366312,1.385644402E9,1.398801662E9,
43.021231819,0.003326542,6.78E-7,44.017905277,851088.0,0.0,851059.0,31.0,43.021231819,0.003326542,1.427235755E9,1.440393015E9,
40.970085392,0.005539095,7.69E-7,41.964546297,927695.0,0.0,927670.0,29.0,40.970085392,0.005539095,1.503332852E9,1.516490112E9,
38.142476487,0.006419524,3.4E-7,39.136056963,927685.0,0.0,927644.0,40.0,38.142476487,0.006419524,1.470868091E9,1.484025351E9,
37.562562137,0.003216667,7.92E-7,38.55934547,847324.0,0.0,847293.0,35.0,37.562562137,0.003216667,1.38172527E9,1.39488253E9,
39.257217672,0.005467431,6.61E-7,40.251750241,850276.0,0.0,850252.0,34.0,39.257217672,0.005467431,1.415969303E9,1.429126563E9,
46.317079718,0.005756224,6.25E-7,47.311323494,929395.0,0.0,929365.0,33.0,46.317079718,0.005756224,1.549603486E9,1.562760746E9,
39.727579502,0.004403781,6.09E-7,40.723175721,1635382.0,0.0,1635362.0,32.0,39.727579502,0.004403781,1.278685787E9,1.291843047E9,
39.070642841,0.006218427,7.75E-7,40.064424414,845512.0,0.0,845475.0,37.0,39.070642841,0.006218427,1.379623783E9,1.392781043E9,
42.25601148,0.005559242,9.02E-7,43.250452238,959647.0,0.0,959623.0,35.0,42.25601148,0.005559242,1.288849558E9,1.302006818E9,
41.201039441,0.004628016,9.17E-7,42.196411425,1105048.0,0.0,1105023.0,25.0,41.201039441,0.004628016,1.438926596E9,1.455373171E9,
42.174502074,0.005341673,7.52E-7,43.169160401,1158596.0,0.0,1158574.0,33.0,42.174502074,0.005341673,1.311472453E9,1.327919028E9,
39.997731807,0.003206331,7.99E-7,40.994525476,1157222.0,0.0,1157210.0,20.0,39.997731807,0.003206331,1.30868968E9,1.325136255E9,
43.408107636,0.005211971,7.39E-7,44.402895665,1161904.0,0.0,1161876.0,30.0,43.408107636,0.005211971,1.547905899E9,1.564352474E9,
42.402601983,0.006256884,7.09E-7,43.396345099,1060735.0,0.0,1060700.0,36.0,42.402601983,0.006256884,1.369795975E9,1.38624255E9,
45.123840379,0.006528512,7.35E-7,46.117311867,1172857.0,0.0,1172816.0,41.0,45.123840379,0.006528512,1.392873271E9,1.409319846E9,
42.956231904,0.005024778,7.56E-7,43.951207126,1159182.0,0.0,1159157.0,31.0,42.956231904,0.005024778,1.501669399E9,1.518115974E9,
39.27211936,0.006708588,7.75E-7,40.265410772,1163826.0,0.0,1163792.0,42.0,39.27211936,0.006708588,1.575394238E9,1.591840813E9,
39.28505228,0.003888722,7.62E-7,40.281163558,1159079.0,0.0,1159051.0,32.0,39.28505228,0.003888722,1.518226561E9,1.534673136E9,
40.124019335,0.005232777,4.23E-7,41.118786558,1171131.0,0.0,1171100.0,33.0,40.124019335,0.005232777,1.387521768E9,1.403968343E9,
38.408552853,0.005373524,8.72E-7,39.403179329,1469300.0,0.0,1469253.0,37.0,38.408552853,0.005373524,1.348042356E9,1.367778246E9,
42.182558872,0.005744654,7.39E-7,43.176814218,1394063.0,0.0,1394024.0,37.0,42.182558872,0.005744654,1.535092852E9,1.554828742E9,
41.982647325,0.005960894,6.58E-7,42.976686431,1394468.0,0.0,1394439.0,37.0,41.982647325,0.005960894,1.451992775E9,1.471728665E9,
45.427164395,0.006672751,9.53E-7,46.420491644,1279568.0,0.0,1279530.0,39.0,45.427164395,0.006672751,1.398993223E9,1.418729113E9,
37.859572578,0.005898799,7.07E-7,38.853673779,1391933.0,0.0,1391906.0,38.0,37.859572578,0.005898799,1.515579927E9,1.535315817E9,
43.557549518,0.005308399,6.48E-7,44.552241119,1395573.0,0.0,1395542.0,33.0,43.557549518,0.005308399,1.546069796E9,1.565805686E9,
43.374273302,0.006640699,7.25E-7,44.367632603,1382419.0,0.0,1382380.0,43.0,43.374273302,0.006640699,1.383333302E9,1.403069192E9,
42.701319199,0.005840297,4.05E-7,43.695478902,1383637.0,0.0,1383601.0,40.0,42.701319199,0.005840297,1.388307409E9,1.408043299E9,
39.234308497,0.00312442,6.56E-7,40.231184077,1543912.0,0.0,1543872.0,38.0,39.234308497,0.00312442,1.335479661E9,1.355215551E9,
47.463759272,0.005835657,7.89E-7,48.457923615,1552126.0,0.0,1552094.0,39.0,47.463759272,0.005835657,1.29413462E9,1.31387051E9,
43.86303612,0.005284718,6.45E-7,44.857751402,1625963.0,0.0,1625937.0,32.0,43.86303612,0.005284718,1.485731746E9,1.508756951E9,
43.149887491,0.005711511,7.19E-7,44.14417598,1624311.0,0.0,1624284.0,37.0,43.149887491,0.005711511,1.503059212E9,1.526084417E9,
43.215538911,0.006157337,5.75E-7,44.209381574,1662115.0,0.0,1662087.0,39.0,43.215538911,0.006157337,1.285964366E9,1.308989571E9,
46.821273321,0.005480731,8.39E-7,47.81579259,1623598.0,0.0,1623567.0,39.0,46.821273321,0.005480731,1.523472733E9,1.546497938E9,
40.365341528,0.004095491,7.72E-7,41.361246037,1857087.0,0.0,1857063.0,29.0,40.365341528,0.004095491,1.28398768E9,1.307012885E9,
41.895053913,0.004222147,7.58E-7,42.890831766,1491355.0,0.0,1491324.0,36.0,41.895053913,0.004222147,1.353396263E9,1.376421468E9,
41.312519016,0.006499846,9.72E-7,42.30601917,1623801.0,0.0,1623761.0,41.0,41.312519016,0.006499846,1.319744802E9,1.342770007E9,
47.450093735,0.004127585,9.45E-7,48.44596615,720063.0,0.0,720049.0,24.0,47.450093735,0.004127585,1.587806425E9,1.5979711E9,
40.462719348,0.004845845,7.52E-7,41.457873503,1626583.0,0.0,1626555.0,34.0,40.462719348,0.004845845,1.452190761E9,1.475215966E9,
40.226913332,0.00395392,7.31E-7,41.222959412,1625387.0,0.0,1625357.0,34.0,40.226913332,0.00395392,1.527421159E9,1.550446364E9,
40.668574066,0.00463145,6.12E-7,41.663942616,1733582.0,0.0,1733554.0,31.0,40.668574066,0.00463145,1.42715501E9,1.45346953E9,
43.088396105,0.006762286,8.67E-7,44.081633819,1703603.0,0.0,1703567.0,43.0,43.088396105,0.006762286,1.409214887E9,1.435529407E9,
40.117536586,0.005867875,6.48E-7,41.111668711,3190137.0,0.0,3190100.0,49.0,40.117536586,0.005867875,1.274223378E9,1.300537898E9,
40.449568736,0.005387195,6.55E-7,41.444181541,1795384.0,0.0,1795350.0,39.0,40.449568736,0.005387195,1.437828938E9,1.464143458E9,
40.367711228,0.005445962,7.55E-7,41.362265266,1830923.0,0.0,1830891.0,35.0,40.367711228,0.005445962,1.443548862E9,1.469863382E9,
43.740133435,0.005553586,6.95E-7,44.734579849,1860391.0,0.0,1860358.0,36.0,43.740133435,0.005553586,1.466957957E9,1.493272477E9,
42.945851312,0.006004027,8.52E-7,43.939847285,1703350.0,0.0,1703321.0,36.0,42.945851312,0.006004027,1.402784421E9,1.429098941E9,
39.855916243,0.005271489,8.69E-7,40.850644754,1853978.0,0.0,1853954.0,35.0,39.855916243,0.005271489,1.302959079E9,1.329273599E9,
40.003186651,0.003237604,8.76E-7,40.999949047,1856168.0,0.0,1856148.0,31.0,40.003186651,0.003237604,1.510611153E9,1.536925673E9,
39.610161226,0.006558909,6.44E-7,40.603602317,1859338.0,0.0,1859298.0,42.0,39.610161226,0.006558909,1.473735051E9,1.500049571E9,
41.995608072,0.005642837,7.92E-7,42.989965235,2087726.0,0.0,2087695.0,39.0,41.995608072,0.005642837,1.556525405E9,1.58612924E9,
44.598486351,0.005947619,7.34E-7,45.592538732,2019204.0,0.0,2019168.0,44.0,44.598486351,0.005947619,1.37563007E9,1.405233905E9,
38.532025219,0.006297976,8.22E-7,39.525727243,1914955.0,0.0,1914922.0,43.0,38.532025219,0.006297976,1.40603967E9,1.435643505E9,
45.135075784,0.005480007,6.07E-7,46.129595777,2091447.0,0.0,2091411.0,37.0,45.135075784,0.005480007,1.536114656E9,1.565718491E9,
41.518222459,0.005201755,4.16E-7,42.513020704,1913239.0,0.0,1913212.0,37.0,41.518222459,0.005201755,1.417103047E9,1.446706882E9,
45.332243782,0.002285689,7.92E-7,46.329958093,1917379.0,0.0,1917343.0,39.0,45.332243782,0.002285689,1.400105993E9,1.429709828E9,
44.746223772,0.005239186,8.12E-7,45.740984586,1983798.0,0.0,1983770.0,36.0,44.746223772,0.005239186,1.295445008E9,1.325048843E9,
40.061618234,0.004851261,2.48E-7,41.056766973,3484652.0,0.0,3484618.0,46.0,40.061618234,0.004851261,1.273967541E9,1.303571376E9,
41.364135721,0.002804889,6.25E-7,42.361330832,2090862.0,0.0,2090827.0,40.0,41.364135721,0.002804889,1.482095436E9,1.511699271E9,
40.908886694,0.005222472,7.22E-7,41.903664222,2089343.0,0.0,2089305.0,40.0,40.908886694,0.005222472,1.518853264E9,1.548457099E9,
41.22246218,0.004166919,7.25E-7,42.218295261,2322622.0,0.0,2322596.0,35.0,41.22246218,0.004166919,1.558785817E9,1.591678967E9,
48.998804084,0.005059267,3.03E-7,49.993744817,2322730.0,0.0,2322693.0,39.0,48.998804084,0.005059267,1.536598705E9,1.569491855E9,
49.262782485,0.002891267,7.38E-7,50.259891218,2202201.0,0.0,2202174.0,33.0,49.262782485,0.002891267,1.427966162E9,1.460859312E9,
39.7316414,0.004458793,4.42E-7,40.727182607,2327051.0,0.0,2327024.0,35.0,39.7316414,0.004458793,1.34753206E9,1.38042521E9,
41.873918064,0.004465756,7.85E-7,42.869452308,2480807.0,0.0,2480769.0,40.0,41.873918064,0.004465756,1.318852179E9,1.351745329E9,
44.24635181,0.004868847,7.05E-7,45.241482963,2321809.0,0.0,2321774.0,37.0,44.24635181,0.004868847,1.515915361E9,1.548808511E9,
46.654933714,0.005505569,6.52E-7,47.649428145,2231030.0,0.0,2230995.0,36.0,46.654933714,0.005505569,1.376687696E9,1.409580846E9,
46.049731964,0.005105497,6.64E-7,47.044626467,2320567.0,0.0,2320534.0,40.0,46.049731964,0.005105497,1.490848614E9,1.523741764E9,
41.052598464,0.006544074,6.25E-7,42.04605439,2321702.0,0.0,2321668.0,42.0,41.052598464,0.006544074,1.519777331E9,1.552670481E9,
42.716169538,0.005060803,6.45E-7,43.711108735,2320656.0,0.0,2320629.0,37.0,42.716169538,0.005060803,1.54590891E9,1.57880206E9,
43.398864792,0.006315133,8.48E-7,44.392549659,2575618.0,0.0,2575579.0,44.0,43.398864792,0.006315133,1.341458218E9,1.377640683E9,
40.461320124,0.005261432,6.29E-7,41.456058692,2555392.0,0.0,2555351.0,41.0,40.461320124,0.005261432,1.450705269E9,1.486887734E9,
47.930483843,0.004535534,7.22E-7,48.925948309,2118859.0,0.0,2118840.0,35.0,47.930483843,0.004535534,1.567982547E9,1.5979711E9,
46.190119629,0.004590752,7.55E-7,47.185528877,497633.0,0.0,497612.0,28.0,46.190119629,0.004590752,1.590943E9,1.5979711E9,
49.416865272,0.005019393,7.52E-7,50.411845879,1571325.0,0.0,1571309.0,30.0,49.416865272,0.005019393,1.575767058E9,1.5979711E9,
39.279160375,0.005041032,8.19E-7,40.274119343,2555717.0,0.0,2555683.0,40.0,39.279160375,0.005041032,1.455824675E9,1.49200714E9,
48.080741751,0.005502094,7.52E-7,49.075239657,2555716.0,0.0,2555681.0,43.0,48.080741751,0.005502094,1.48225953E9,1.518441995E9,
42.358461014,0.004806122,8.66E-7,43.353654892,2444070.0,0.0,2444042.0,33.0,42.358461014,0.004806122,1.372414244E9,1.408596709E9,
40.665427707,0.00339122,7.95E-7,41.662036487,2547369.0,0.0,2547341.0,42.0,40.665427707,0.00339122,1.304184521E9,1.340366986E9,
50.386291856,0.005262798,7.19E-7,51.381029058,1523667.0,0.0,1523645.0,34.0,50.386291856,0.005262798,1.576448583E9,1.5979711E9,
44.403710196,0.00387304,6.24E-7,45.399837156,2948955.0,0.0,2948921.0,41.0,44.403710196,0.00387304,1.313129643E9,1.352601423E9,
46.85925467,0.005115525,6.65E-7,47.854139145,2660212.0,0.0,2660177.0,42.0,46.85925467,0.005115525,1.385548716E9,1.425020496E9,
40.663410878,0.004515571,8.25E-7,41.658895307,2646176.0,0.0,2646142.0,37.0,40.663410878,0.004515571,1.358261292E9,1.397733072E9,
43.745740593,0.00609927,6.42E-7,44.739641323,2785781.0,0.0,2785754.0,40.0,43.745740593,0.00609927,1.549995639E9,1.589467419E9,
44.879882779,0.005899378,7.12E-7,45.873983401,3403060.0,0.0,3403036.0,48.0,44.879882779,0.005899378,1.280572854E9,1.320044634E9,
42.541055852,0.005679913,6.6E-7,43.535375939,2657665.0,0.0,2657632.0,46.0,42.541055852,0.005679913,1.358867549E9,1.398339329E9,
43.324281367,0.005543832,7.58E-7,44.318737535,2663917.0,0.0,2663887.0,36.0,43.324281367,0.005543832,1.394354936E9,1.433826716E9,
47.395535697,0.005502117,6.92E-7,48.39003358,2786120.0,0.0,2786088.0,41.0,47.395535697,0.005502117,1.535517093E9,1.574988873E9,
40.665640976,0.005295886,6.58E-7,41.66034509,2926127.0,0.0,2926109.0,44.0,40.665640976,0.005295886,1.290760614E9,1.330232394E9,
48.509635137,0.00429031,7.62E-7,49.505344827,1722269.0,0.0,1722252.0,31.0,48.509635137,0.00429031,1.573623048E9,1.5979711E9,
48.200361569,0.005685233,3.61E-7,49.194676336,3016049.0,0.0,3016014.0,43.0,48.200361569,0.005685233,1.537206885E9,1.57996798E9,
38.039535019,0.002143365,6.01E-7,39.037391654,2784767.0,0.0,2784720.0,46.0,38.039535019,0.002143365,1.351536253E9,1.394297348E9,
47.095005569,0.005309535,7.12E-7,48.089696034,2153511.0,0.0,2153491.0,36.0,47.095005569,0.005309535,1.567486347E9,1.5979711E9,
41.414114755,0.005396468,6.82E-7,42.408718287,3168094.0,0.0,3168060.0,43.0,41.414114755,0.005396468,1.311848941E9,1.354610036E9,
39.475017047,0.004927666,7.66E-7,40.470089381,2801412.0,0.0,2801385.0,39.0,39.475017047,0.004927666,1.411261971E9,1.454023066E9,
44.477339993,0.005862699,6.75E-7,45.471477294,3017214.0,0.0,3017176.0,43.0,44.477339993,0.005862699,1.527753276E9,1.570514371E9,
42.94784129,0.005779444,3.68E-7,43.942061846,3249795.0,0.0,3249774.0,43.0,42.94784129,0.005779444,1.283854054E9,1.326615149E9,
43.056146118,0.001795129,6.35E-7,44.054350989,3055486.0,0.0,3055470.0,38.0,43.056146118,0.001795129,1.287474265E9,1.33023536E9,
40.975356281,0.004463409,7.32E-7,41.970892872,2874988.0,0.0,2874958.0,39.0,40.975356281,0.004463409,1.390560631E9,1.433321726E9,
43.386943012,0.003842731,7.49E-7,44.383100281,2900628.0,0.0,2900595.0,35.0,43.386943012,0.003842731,1.348799552E9,1.391560647E9,
43.077665321,0.004478306,6.14E-7,44.073187015,3201524.0,0.0,3201493.0,41.0,43.077665321,0.004478306,1.342868968E9,1.388919378E9,
43.011439536,0.004896793,6.95E-7,44.006542743,353666.0,0.0,353647.0,28.0,43.011439536,0.004896793,1.592974085E9,1.5979711E9,
48.509360974,0.004496882,6.18E-7,49.504864092,3250427.0,0.0,3250402.0,35.0,48.509360974,0.004496882,1.519952658E9,1.566003068E9,
47.901818199,0.005395847,5.98E-7,48.896422352,3249335.0,0.0,3249302.0,42.0,47.901818199,0.005395847,1.525542786E9,1.571593196E9,
41.452112458,0.004195839,6.45E-7,42.447916619,3083198.0,0.0,3083168.0,41.0,41.452112458,0.004195839,1.360095113E9,1.406145523E9,
42.020678154,0.004641323,6.62E-7,43.016036831,3084169.0,0.0,3084135.0,42.0,42.020678154,0.004641323,1.356216112E9,1.402266522E9,
41.459169852,0.004602561,6.41E-7,42.454567291,3084225.0,0.0,3084205.0,34.0,41.459169852,0.004602561,1.420366599E9,1.466417009E9,
41.911493236,0.005974382,7.55E-7,42.905518854,3252388.0,0.0,3252359.0,42.0,41.911493236,0.005974382,1.540924103E9,1.586974513E9,
42.240098703,0.005008889,7.78E-7,43.235089814,3248426.0,0.0,3248401.0,39.0,42.240098703,0.005008889,1.28662463E9,1.33267504E9,
42.005427966,0.004926533,9.06E-7,43.000501433,3961754.0,0.0,3961734.0,43.0,42.005427966,0.004926533,1.279853733E9,1.325904143E9,
43.665748393,0.005755913,3.47E-7,44.65999248,3603758.0,0.0,3603719.0,49.0,43.665748393,0.005755913,1.300811511E9,1.350151236E9,
42.075790495,0.002899249,9.56E-7,43.072891246,3482806.0,0.0,3482773.0,45.0,42.075790495,0.002899249,1.513909487E9,1.563249212E9,
45.053704049,0.004190557,7.29E-7,46.049513492,3351001.0,0.0,3350962.0,42.0,45.053704049,0.004190557,1.295586897E9,1.344926622E9,
45.015923192,0.006221435,8.55E-7,46.009701757,3563678.0,0.0,3563638.0,50.0,45.015923192,0.006221435,1.317524927E9,1.366864652E9,
46.783226765,0.004995635,6.39E-7,47.77823113,3483046.0,0.0,3483010.0,47.0,46.783226765,0.004995635,1.47229051E9,1.521630235E9,
35.552565098,0.004542711,3.26E-7,36.548022387,49102.0,0.0,49083.0,27.0,35.552565098,0.004542711,1.597272157E9,1.5979711E9,
44.889682945,0.002831703,9.22E-7,45.886851242,3295610.0,0.0,3295575.0,44.0,44.889682945,0.002831703,1.379433758E9,1.428773483E9,
43.962904532,0.004439946,6.71E-7,44.958464586,3485894.0,0.0,3485868.0,41.0,43.962904532,0.004439946,1.544283422E9,1.593623147E9,
43.828068195,0.005428908,7.38E-7,44.822639287,3283119.0,0.0,3283091.0,42.0,43.828068195,0.005428908,1.414634773E9,1.463974498E9,
41.576355059,0.004553274,7.45E-7,42.571801785,3476573.0,0.0,3476538.0,47.0,41.576355059,0.004553274,1.298506501E9,1.347846226E9,
44.624668541,0.006203824,6.99E-7,45.618464717,3715126.0,0.0,3715091.0,50.0,44.624668541,0.006203824,1.346189304E9,1.398818344E9,
46.148590744,0.005902417,5.58E-7,47.142688327,3715426.0,0.0,3715389.0,47.0,46.148590744,0.005902417,1.516210693E9,1.568839733E9,
45.415957793,0.004737064,7.44E-7,46.411220729,417415.0,0.0,417397.0,27.0,45.415957793,0.004737064,1.592067387E9,1.5979711E9,
47.093877558,0.005684348,7.25E-7,48.08819321,3711637.0,0.0,3711605.0,45.0,47.093877558,0.005684348,1.492537694E9,1.545166734E9,
42.666508598,0.006019167,6.92E-7,43.660489431,3680663.0,0.0,3680626.0,45.0,42.666508598,0.006019167,1.441898708E9,1.494527748E9,
47.326851064,0.006137166,7.39E-7,48.320713898,3582841.0,0.0,3582805.0,46.0,47.326851064,0.006137166,1.425759305E9,1.478388345E9,
44.867768982,0.006470193,3.29E-7,45.861298789,3756039.0,0.0,3756000.0,50.0,44.867768982,0.006470193,1.321269485E9,1.373898525E9,
42.368689023,0.004001571,8.05E-7,43.364687452,3835788.0,0.0,3835745.0,50.0,42.368689023,0.004001571,1.306444696E9,1.359073736E9,
44.278567124,0.005553839,8.12E-7,45.273013285,3511151.0,0.0,3511117.0,45.0,44.278567124,0.005553839,1.361130602E9,1.413759642E9,
43.994684862,0.005805404,5.92E-7,44.988879458,3859464.0,0.0,3859430.0,48.0,43.994684862,0.005805404,1.291526793E9,1.344155833E9,
48.008179174,0.003662175,7.26E-7,49.004516999,2326264.0,0.0,2326251.0,31.0,48.008179174,0.003662175,1.56503863E9,1.5979711E9,
42.623913243,0.003744063,6.62E-7,43.62016918,3971301.0,0.0,3971260.0,48.0,42.623913243,0.003744063,1.287664369E9,1.343582724E9,
49.772550628,0.005600354,7.22E-7,50.766950274,3948470.0,0.0,3948437.0,48.0,49.772550628,0.005600354,1.46338895E9,1.519307305E9,
49.440327415,0.004056129,8.18E-7,50.436271286,3476520.0,0.0,3476506.0,34.0,49.440327415,0.004056129,1.548758068E9,1.5979711E9,
44.686334179,0.005049748,5.92E-7,45.681284431,3721638.0,0.0,3721612.0,44.0,44.686334179,0.005049748,1.37404131E9,1.429959665E9,
45.920039339,0.005023347,6.14E-7,46.915015992,4382499.0,0.0,4382472.0,46.0,45.920039339,0.005023347,1.28209212E9,1.338010475E9,
50.762235057,0.005179014,4.11E-7,51.757056043,2295786.0,0.0,2295767.0,38.0,50.762235057,0.005179014,1.565468539E9,1.5979711E9,
42.824034695,0.003036475,6.16E-7,43.82099822,3912355.0,0.0,3912320.0,46.0,42.824034695,0.003036475,1.441813908E9,1.497732263E9,
41.572239289,0.004210795,7.62E-7,42.568028494,3761404.0,0.0,3761375.0,44.0,41.572239289,0.004210795,1.416886294E9,1.472804649E9,
46.870597412,0.00609882,7.18E-7,47.864498592,3903859.0,0.0,3903826.0,49.0,46.870597412,0.00609882,1.44039871E9,1.496317065E9,
45.884118527,0.005656782,6.34E-7,46.878461745,4267232.0,0.0,4267196.0,48.0,45.884118527,0.005656782,1.305567169E9,1.364774839E9,
46.912768002,0.003383914,7.85E-7,47.909384088,4177988.0,0.0,4177963.0,47.0,46.912768002,0.003383914,1.481684941E9,1.540892611E9,
49.143512049,0.004383598,6.91E-7,50.139128451,1500202.0,0.0,1500182.0,33.0,49.143512049,0.004383598,1.576784418E9,1.5979711E9,
45.532881717,0.005219787,8.99E-7,46.52766193,4058247.0,0.0,4058213.0,43.0,45.532881717,0.005219787,1.427635082E9,1.486842752E9,
46.82604821,0.005642468,6.51E-7,47.820405742,4177451.0,0.0,4177422.0,48.0,46.82604821,0.005642468,1.512649165E9,1.571856835E9,
50.027408733,0.004864056,6.45E-7,51.022544677,4176752.0,0.0,4176713.0,50.0,50.027408733,0.004864056,1.475005453E9,1.534213123E9,
45.54958903,0.006219795,6.46E-7,46.543369235,4194039.0,0.0,4194011.0,48.0,45.54958903,0.006219795,1.288726891E9,1.347934561E9,
45.302008233,0.004998279,6.68E-7,46.297009954,4177287.0,0.0,4177259.0,42.0,45.302008233,0.004998279,1.493289798E9,1.552497468E9,
44.855358706,0.006342269,7.08E-7,45.849016437,4019059.0,0.0,4019018.0,50.0,44.855358706,0.006342269,1.421398945E9,1.480606615E9,
44.733969231,0.00497422,7.59E-7,45.728995011,4177669.0,0.0,4177637.0,44.0,44.733969231,0.00497422,1.51642097E9,1.57562864E9,
50.557827569,0.005020877,6.18E-7,51.552806692,3885273.0,0.0,3885255.0,40.0,50.557827569,0.005020877,1.542985091E9,1.5979711E9,
42.360213843,0.00433723,6.55E-7,43.355876613,4188585.0,0.0,4188561.0,39.0,42.360213843,0.00433723,1.410342618E9,1.472839603E9,
46.154378404,0.005576001,7.18E-7,47.148802403,4149698.0,0.0,4149669.0,47.0,46.154378404,0.005576001,1.356068893E9,1.418565878E9,
44.647147953,0.006562283,6.65E-7,45.64058567,4435551.0,0.0,4435514.0,55.0,44.647147953,0.006562283,1.31378182E9,1.376278805E9,
47.981832948,0.005909333,7.09E-7,48.975923615,4410558.0,0.0,4410524.0,50.0,47.981832948,0.005909333,1.484480651E9,1.546977636E9,
44.213445193,0.005539687,7.68E-7,45.207905506,4406486.0,0.0,4406451.0,47.0,44.213445193,0.005539687,1.318878498E9,1.381375483E9,
42.796905316,0.005834463,6.04E-7,43.791070853,4146267.0,0.0,4146235.0,47.0,42.796905316,0.005834463,1.378709344E9,1.441206329E9,
47.941855401,0.005919718,7.11E-7,48.935935683,4459494.0,0.0,4459457.0,52.0,47.941855401,0.005919718,1.309469518E9,1.371966503E9,
43.975992691,0.004117039,6.18E-7,44.971875652,4361638.0,0.0,4361614.0,39.0,43.975992691,0.004117039,1.344811137E9,1.407308122E9,
46.569243061,0.005809311,7.56E-7,47.56343375,4712907.0,0.0,4712876.0,50.0,46.569243061,0.005809311,1.292927861E9,1.355424846E9,
