45.974452219,1.60951E-4,0.049429123,45.974291268,1348214.0,7.0,173.415497882,539799.0,109.041723561,100.0,0.0,765475.0,1.282979482E9,1.286072602E9,
32.616185276,1.16398E-4,0.022379415,32.616068878,875318.0,8.0,232.883935831,766180.0,120.754218461,100.0,0.0,843573.0,1.269780973E9,1.272874093E9,
32.441258279,2.34153E-4,0.018954951,32.441024126,437253.0,9.0,127.311563435,386047.0,121.522474776,100.0,0.0,698539.0,1.284208878E9,1.287301998E9,
43.619077122,1.21875E-4,0.017814365,43.618955247,1084787.0,8.0,193.140722761,617907.0,116.046077816,100.0,0.0,675546.0,1.276527067E9,1.279620187E9,
44.33129606,1.33587E-4,0.017171998,44.331162473,888885.0,9.0,259.561069832,815014.0,125.406126985,100.0,0.0,885739.0,1.271799877E9,1.274892997E9,
49.509322568,1.10454E-4,0.010391414,49.509212114,1440711.0,6.0,90.774924368,297658.0,124.271664549,100.0,0.0,402348.0,1.28719889E9,1.29338513E9,
94.529696112,3.8009E-5,0.009213665,94.529658103,4387079.0,4.0,403.810923785,1227495.0,127.838450737,100.0,0.0,1310940.0,1.27331552E9,1.27950176E9,
45.457863647,6.6099E-5,0.014494788,45.457797548,1440711.0,6.0,90.613328994,293749.0,109.290253491,100.0,0.0,396369.0,1.287067155E9,1.293253395E9,
49.614901732,8.0925E-5,0.017009871,49.614820807,1348214.0,7.0,292.411564198,912119.0,123.93609202,100.0,0.0,1402773.0,1.281212868E9,1.287399108E9,
48.453082552,9.3318E-5,0.015289565,48.452989234,1348214.0,7.0,292.028664034,956378.0,112.613698203,100.0,0.0,1458042.0,1.281073475E9,1.287259715E9,
49.432946423,5.4105E-5,0.013935132,49.432892318,1458271.0,7.0,403.975915425,1186933.0,114.936215729,100.0,0.0,1730839.0,1.280516084E9,1.289795444E9,
46.533616757,6.4083E-5,0.011887986,46.533552674,1440711.0,6.0,219.567589702,705072.0,115.86888956,100.0,0.0,984296.0,1.289522883E9,1.298802243E9,
48.485731948,2.5694E-5,0.014484318,48.485706254,1440711.0,6.0,242.544355169,786275.0,107.889782031,100.0,0.0,1107768.0,1.291191462E9,1.2999708E9,
33.241294412,5.3027E-5,0.015687619,33.241241385,594206.0,8.0,125.227280578,372068.0,110.848213691,100.0,0.0,517586.0,1.294964424E9,1.2999708E9,
59.853843708,4.3373E-5,0.014710888,59.853800335,2251736.0,6.0,252.797928493,806517.0,114.608953526,100.0,0.0,1244437.0,1.283209786E9,1.292489146E9,
48.489098357,4.4913E-5,0.013902358,48.489053444,1440711.0,6.0,346.186497249,1130021.0,114.265792043,100.0,0.0,1720176.0,1.284735053E9,1.297107533E9,
51.398456706,4.4615E-5,0.015029865,51.398412091,1440711.0,6.0,381.098839178,1251950.0,113.545968002,100.0,0.0,1884889.0,1.283991184E9,1.296363664E9,
24.408289399,6.8256E-5,0.02666501,24.408221143,72704.0,11.0,23.053797016,72720.0,111.754269871,100.0,0.0,116206.0,1.299483818E9,1.2999708E9,
53.556165889,4.664E-5,0.018758878,53.556119249,1440711.0,6.0,242.998687604,728117.0,112.565033839,100.0,0.0,1016827.0,1.291707004E9,1.2999708E9,
24.38615308,5.5803E-5,0.01779441,24.386097277,104266.0,9.0,33.680802882,104281.0,111.57280938,100.0,0.0,152432.0,1.298050837E9,1.2999708E9,
49.197630967,4.6413E-5,0.009469769,49.197584554,1440711.0,6.0,260.275003207,793493.0,114.639173453,100.0,0.0,1116737.0,1.290328754E9,1.2999708E9,
96.941820589,3.9093E-5,0.008429263,96.941781496,4387079.0,4.0,781.122465105,2370385.0,120.657135332,100.0,0.0,3003048.0,1.274092586E9,1.289558186E9,
49.346940411,4.5087E-5,0.012197356,49.346895324,1440711.0,6.0,378.939755216,1145931.0,115.930515368,100.0,0.0,1708774.0,1.28536052E9,1.2999708E9,
50.333033389,4.3823E-5,0.012535801,50.332989566,1440711.0,6.0,274.789639808,815599.0,113.180859552,100.0,0.0,1144649.0,1.288768764E9,1.2999708E9,
64.350717633,4.7894E-5,0.014850909,64.350669739,2172450.0,7.0,706.525279852,2160078.0,116.790761349,100.0,0.0,2786705.0,1.275279236E9,1.290744836E9,
24.332021379,6.4935E-5,0.020528961,24.331956444,104266.0,10.0,34.55095378,104280.0,110.577731864,100.0,0.0,152432.0,1.298489954E9,1.2999708E9,
50.37811323,4.3944E-5,0.012226728,50.378069286,1440711.0,6.0,250.058756389,815601.0,115.322895698,100.0,0.0,1144649.0,1.288573331E9,1.2999708E9,
32.472108164,5.2752E-5,0.014349648,32.472055412,594206.0,8.0,89.352267745,275879.0,115.326208194,100.0,0.0,400027.0,1.295242618E9,1.2999708E9,
74.419112724,4.4007E-5,0.014356022,74.419068717,2953532.0,6.0,749.418933449,2381890.0,118.683194685,100.0,0.0,3088836.0,1.275577358E9,1.294136078E9,
32.622269626,4.8906E-5,0.017149735,32.62222072,594206.0,8.0,96.073271491,300075.0,113.711638579,100.0,0.0,436715.0,1.295150583E9,1.2999708E9,
21.402285135,6.666E-5,0.020760778,21.402218475,21978.0,13.0,5.708068358,17694.0,111.632474764,100.0,0.0,47109.0,1.299834085E9,1.2999708E9,
101.466382091,3.9917E-5,0.008592883,101.466342174,4387079.0,4.0,1070.051300779,3279317.0,123.841227763,100.0,0.0,4042858.0,1.271083166E9,1.292735006E9,
24.252122586,4.6057E-5,0.020545152,24.252076529,104266.0,10.0,29.594542849,98445.0,116.808829535,100.0,0.0,145035.0,1.299046883E9,1.2999708E9,
98.498703544,2.6783E-5,0.009716955,98.498676761,4387079.0,4.0,987.711237695,3058040.0,133.623424327,100.0,0.0,3868211.0,1.272965144E9,1.294616984E9,
23.193599691,6.2322E-5,0.024936207,23.193537369,72704.0,11.0,17.250557734,48584.0,131.975657803,100.0,0.0,86939.0,1.299621892E9,1.2999708E9,
100.937552164,3.8026E-5,0.00933246,100.937514138,4387079.0,4.0,1264.155921727,3803649.0,118.430834318,100.0,0.0,4761057.0,1.270981324E9,1.295726284E9,
49.799566606,4.3997E-5,0.010990661,49.799522609,1440711.0,6.0,308.018901848,968572.0,116.678037556,100.0,0.0,1381404.0,1.286503497E9,1.2999708E9,
65.861670232,4.4064E-5,0.011199063,65.861626168,2251736.0,6.0,577.04070097,1737868.0,119.822395355,100.0,0.0,2576504.0,1.281770885E9,1.2999708E9,
75.806458201,4.6654E-5,0.012327368,75.806411547,2904159.0,6.0,939.001320352,2851210.0,121.781903936,100.0,0.0,3796519.0,1.27633473E9,1.2999708E9,
35.300083851,5.0099E-5,0.016397519,35.300033752,658221.0,8.0,202.786537516,650761.0,114.796301714,100.0,0.0,908948.0,1.293037331E9,1.2999708E9,
46.374630951,4.3125E-5,0.012744404,46.374587826,1440711.0,6.0,299.50856204,922635.0,117.457734814,100.0,0.0,1283338.0,1.287529661E9,1.2999708E9,
100.770138215,3.7706E-5,0.015050618,100.770100509,4387079.0,4.0,1103.869948662,3344215.0,121.406431064,100.0,0.0,4309932.0,1.27364178E9,1.2999708E9,
23.471150354,5.5632E-5,0.025308942,23.471094722,104266.0,10.0,33.509090491,104281.0,114.585517009,100.0,0.0,152432.0,1.298715577E9,1.2999708E9,
63.073826985,2.4531E-5,0.012112681,63.073802454,2251736.0,6.0,579.882597562,1739841.0,120.93378894,100.0,0.0,2579042.0,1.281765598E9,1.2999708E9,
49.621853267,4.4369E-5,0.012716592,49.621808898,1440711.0,6.0,384.15600937,1158116.0,117.649022008,100.0,0.0,1726964.0,1.285178641E9,1.2999708E9,
75.324221614,4.6614E-5,0.010056801,75.324175,2904159.0,6.0,887.65654948,2751436.0,119.782897636,100.0,0.0,3690900.0,1.276711101E9,1.2999708E9,
36.570761837,5.3774E-5,0.016056437,36.570708063,658221.0,8.0,183.133772318,606479.0,114.826600466,100.0,0.0,861347.0,1.293435239E9,1.2999708E9,
99.812450384,3.8002E-5,0.009569997,99.812412382,4387079.0,4.0,1072.868265941,3341086.0,120.969375473,100.0,0.0,4306736.0,1.273648671E9,1.2999708E9,
34.379451062,2.7356E-5,0.017454264,34.379423706,594206.0,8.0,79.5701873,220309.0,116.424966676,100.0,0.0,336382.0,1.295425541E9,1.2999708E9,
46.754560878,4.6477E-5,0.014978293,46.754514401,1440711.0,6.0,267.817054774,860312.0,117.382899085,100.0,0.0,1212383.0,1.287985868E9,1.2999708E9,
30.329596743,1.24073E-4,0.053557969,30.32947267,301921.0,10.0,85.272665737,259745.0,115.102719812,100.0,0.0,380462.0,1.281505305E9,1.283051865E9,
31.39252103,6.1504E-5,0.0197481,31.392459526,875318.0,8.0,110.766950681,371955.0,117.499707521,100.0,0.0,400644.0,1.270179174E9,1.271725734E9,
30.384242663,1.42645E-4,0.016851978,30.384100018,319992.0,8.0,32.359690215,104497.0,119.846887522,100.0,0.0,162515.0,1.286613709E9,1.288160269E9,
87.568208502,8.0945E-5,0.006414806,87.568127557,4387079.0,4.0,55.271823328,165822.0,115.495395191,100.0,0.0,174972.0,1.274500366E9,1.276046926E9,
29.342301814,6.2174E-5,0.017361605,29.34223964,319992.0,8.0,28.989569774,94627.0,113.576851075,100.0,0.0,207679.0,1.286235151E9,1.287781711E9,
32.289327566,1.11162E-4,0.018715307,32.289216404,506657.0,9.0,149.180697719,481610.0,111.004620832,100.0,0.0,770271.0,1.28352623E9,1.28661935E9,
30.917082884,1.02407E-4,0.017207166,30.916980477,319992.0,8.0,54.92115892,179886.0,110.137754351,100.0,0.0,319064.0,1.286190832E9,1.289283952E9,
32.48838713,7.6423E-5,0.016853671,32.488310707,478314.0,8.0,108.877998276,333192.0,117.038836909,100.0,0.0,603143.0,1.284849909E9,1.287943029E9,
48.714367816,1.30064E-4,0.016125237,48.714237752,1348214.0,7.0,181.088656685,593801.0,115.662584848,100.0,0.0,775878.0,1.280434715E9,1.283527835E9,
25.691294109,3.1875E-5,0.016131411,25.691262234,104266.0,10.0,33.826646766,104280.0,113.84747033,100.0,0.0,152432.0,1.29844756E9,1.2999708E9,
36.398810575,6.6766E-5,0.015125006,36.398743809,1175981.0,8.0,347.614204281,1084544.0,121.084994167,100.0,0.0,1200690.0,1.269213875E9,1.273853555E9,
53.255240929,2.826E-5,0.017800192,53.255212669,1763216.0,7.0,271.325280545,855487.0,116.860222664,100.0,0.0,1059250.0,1.27891489E9,1.28355457E9,
37.126276355,5.3558E-5,0.014503293,37.126222797,478314.0,8.0,141.02004399,472069.0,122.057035315,100.0,0.0,795153.0,1.284518061E9,1.289157741E9,
24.76819717,7.9562E-5,0.024112895,24.768117608,4495.0,15.0,1.096869917,4269.0,114.286774666,100.0,0.0,16030.0,1.299922431E9,1.2999708E9,
48.636460003,5.3387E-5,0.016795011,48.636406616,1269278.0,8.0,296.297199502,919481.0,131.073922399,100.0,0.0,1009672.0,1.276889126E9,1.281528806E9,
48.665022362,2.503E-5,0.013411211,48.664997332,1440711.0,6.0,211.476204981,689219.0,117.123705149,100.0,0.0,964309.0,1.290303003E9,1.296489243E9,
35.616456043,6.4412E-5,0.012963165,35.616391631,594206.0,8.0,165.786939969,566200.0,116.653687094,100.0,0.0,807363.0,1.294158708E9,1.2999708E9,
47.661051883,2.8796E-5,0.014740806,47.661023087,1331034.0,8.0,377.083377277,1147964.0,126.665262247,100.0,0.0,1249411.0,1.275206899E9,1.281393139E9,
43.474741568,2.5779E-5,0.011711253,43.474715789,1440711.0,6.0,111.546463958,328421.0,121.423686604,100.0,0.0,437009.0,1.287598521E9,1.293784761E9,
96.396272847,3.9293E-5,0.084482282,96.396233554,4387079.0,4.0,393.1295073,1269003.0,118.824284454,100.0,0.0,1379046.0,1.272397342E9,1.278583582E9,
