30.538535175,8.3559E-5,0.033677268,31.538451616,2507656.0,5.0,31.538535175,8.3559E-5,3.765E-6,100.0,5.21E-7,0.0,5.43E-7,0.0,0.0,0.0,30.538535175,0.0,1.297696967E9,1.314143542E9,
30.367372642,4.4585E-5,0.015931163,31.367328057,2237145.0,5.0,31.367372642,4.4585E-5,5.35E-7,100.0,3.69E-7,0.0,3.99E-7,0.0,0.0,0.0,30.367372642,0.0,1.431234167E9,1.447680742E9,
33.799295883,5.02E-5,0.017815395,34.799245683,1463623.0,6.0,34.799295883,5.02E-5,6.78E-7,100.0,3.56E-7,0.0,4.07E-7,0.0,0.0,0.0,33.799295883,0.0,1.387577562E9,1.404024137E9,
29.304835049,3.9202E-5,0.011692795,30.304795847,4444811.0,4.0,30.304835049,3.9202E-5,6.15E-7,100.0,3.33E-7,0.0,3.76E-7,0.0,0.0,0.0,29.304835049,0.0,1.40770141E9,1.424147985E9,
31.156479150000003,4.6866E-5,0.016269074,32.156432284,1355949.0,6.0,32.15647915,4.6866E-5,7.88E-7,100.0,3.55E-7,0.0,4.28E-7,0.0,0.0,0.0,31.156479150000003,0.0,1.418796448E9,1.435243023E9,
29.936592836,3.9704E-5,0.011657024,30.936553132,4444811.0,4.0,30.936592836,3.9704E-5,6.4E-7,100.0,3.59E-7,0.0,4.19E-7,0.0,0.0,0.0,29.936592836,0.0,1.406453005E9,1.439346155E9,
30.025829541,4.6279E-5,0.017579811,31.025783262,1443847.0,6.0,31.025829541,4.6279E-5,8.39E-7,100.0,3.53E-7,0.0,4.39E-7,0.0,0.0,0.0,30.025829541,0.0,1.577888737E9,1.5979711E9,
35.679472183,4.3897E-5,0.015867917,36.679428286,2961669.0,5.0,36.679472183,4.3897E-5,6.37E-7,100.0,4.17E-7,0.0,4.17E-7,0.0,0.0,0.0,35.679472183,0.0,1.554690903E9,1.587584053E9,
39.038448533,3.079E-5,0.010016052,40.038417743,3232804.0,5.0,40.038448533,3.079E-5,6.53E-7,100.0,3.57E-7,0.0,3.9E-7,0.0,0.0,0.0,39.038448533,0.0,1.290550146E9,1.323443296E9,
34.436112171,3.085E-5,0.013460783,35.436081321,3185081.0,5.0,35.436112171,3.085E-5,6.89E-7,100.0,3.81E-7,0.0,3.7E-7,0.0,0.0,0.0,34.436112171,0.0,1.346991066E9,1.379884216E9,
40.066600097,3.1461E-5,0.013395363,41.066568636,3415462.0,5.0,41.066600097,3.1461E-5,8.18E-7,100.0,3.58E-7,0.0,3.61E-7,0.0,0.0,0.0,40.066600097,0.0,1.350970627E9,1.400310352E9,
55.745628313,2.5092E-5,0.004135867,56.745603221,1.6544054E7,2.0,56.745628313,2.5092E-5,1.034E-6,100.0,5.96E-7,0.0,1.16E-6,0.0,0.0,0.0,55.745628313,0.0,1.329665405E9,1.37900513E9,
55.593813934,3.3722E-5,0.004672305,56.593780212,1.6544054E7,2.0,56.593813934,3.3722E-5,7.25E-7,100.0,3.61E-7,0.0,3.47E-7,0.0,0.0,0.0,55.593813934,0.0,1.294055644E9,1.343395369E9,
44.556017807,2.7122E-5,0.007091446,45.555990685,9244890.0,3.0,45.556017807,2.7122E-5,7.52E-7,100.0,3.23E-7,0.0,3.56E-7,0.0,0.0,0.0,44.556017807,0.0,1.459117091E9,1.508456816E9,
39.617805142,3.0096E-5,0.01264639,40.617775046,4733910.0,4.0,40.617805142,3.0096E-5,7.33E-7,100.0,3.4E-7,0.0,3.18E-7,0.0,0.0,0.0,39.617805142,0.0,1.518521041E9,1.567860766E9,
45.38597129,2.6819E-5,0.009884526,46.385944471,9244890.0,3.0,46.38597129,2.6819E-5,6.38E-7,100.0,3.53E-7,0.0,4.05E-7,0.0,0.0,0.0,45.38597129,0.0,1.434647079E9,1.500433379E9,
51.943685549,2.8829E-5,0.010241674,52.94365672,6215000.0,4.0,52.943685549,2.8829E-5,7.51E-7,100.0,6.89E-7,0.0,5.6E-7,0.0,0.0,0.0,51.943685549,0.0,1.530140384E9,1.595926684E9,
44.642681151,3.6148E-5,0.009329245,45.642645003,5921850.0,4.0,45.642681151,3.6148E-5,6.98E-7,100.0,3.83E-7,0.0,4.85E-7,0.0,0.0,0.0,44.642681151,0.0,1.518018893E9,1.583805193E9,
55.760861875,3.2917E-5,0.008155121,56.760828958,1.6544054E7,2.0,56.760861875,3.2917E-5,6.01E-7,100.0,3.13E-7,0.0,3.74E-7,0.0,0.0,0.0,55.760861875,0.0,1.286630424E9,1.352416724E9,
43.513085085,2.5917E-5,0.009671623,44.513059168,6128726.0,4.0,44.513085085,2.5917E-5,5.39E-7,100.0,3.32E-7,0.0,3.9E-7,0.0,0.0,0.0,43.513085085,0.0,1.350694772E9,1.416481072E9,
45.60009112,2.4367E-5,0.009267209,46.600066753,6550633.0,4.0,46.60009112,2.4367E-5,7.98E-7,100.0,5.16E-7,0.0,7.35E-7,0.0,0.0,0.0,45.60009112,0.0,1.348781047E9,1.431013922E9,
54.343314425,2.2246E-5,0.007634055,55.343292179,9244890.0,3.0,55.343314425,2.2246E-5,5.65E-7,100.0,3.33E-7,0.0,3.65E-7,0.0,0.0,0.0,54.343314425,0.0,1.459088585E9,1.54132146E9,
