134.275281626,5.5457E-5,5.02E-7,134.275225667,2.0488715E7,10.0,18586.0,73.0,-77.98616024141302,0.0,
109.238877195,2.9542E-5,4.75E-7,109.238847178,2.0488715E7,10.0,18587.0,73.0,-441.0060231073285,0.0,
78.321116855,5.5629E-5,3.42E-7,78.321060884,7062052.0,2.0,1778397.0,27.0,485.80733681227525,553.8073368122753,
105.988728262,2.1085E-5,2.6E-7,105.988706917,2.0488715E7,10.0,18587.0,73.0,-424.88957252985006,0.0,
101.561705179,1.617E-5,4.92E-7,101.561688517,4882922.0,4.0,1791086.0,17.0,353.5956082998657,421.5956082998657,
125.919957403,3.363E-5,5.38E-7,125.919923235,1.0153685E7,4.0,3225908.0,35.0,66.39874874033353,134.39874874033353,
191.230866615,2.849E-5,5.98E-7,191.230837527,2.0488715E7,10.0,18586.0,73.0,-122.05289424683792,0.0,
78.744756493,2.9582E-5,4.05E-7,78.744726506,2975981.0,6.0,1122758.0,15.0,644.3436846994482,680.0,
111.260518547,2.5595E-5,6.49E-7,111.260492303,2.0488715E7,10.0,18587.0,73.0,-317.3399925877847,0.0,
62.881311304,2.7086E-5,5.99E-7,62.881283619,3031383.0,4.0,1714537.0,15.0,604.2263263070276,672.2263263070276,
72.646712675,2.6431E-5,4.44E-7,72.6466858,3031383.0,4.0,1390698.0,15.0,631.1204530111243,680.0,
165.951513893,2.7174E-5,2.18E-7,165.951486501,2.0488715E7,10.0,18587.0,73.0,-444.5046360686571,0.0,
104.182448118,1.6199E-5,4.71E-7,104.182431448,1.0153685E7,4.0,3338873.0,35.0,104.01956444350662,240.01956444350662,
134.721729674,2.6119E-5,5.31E-7,134.721703024,2.0488715E7,10.0,18587.0,73.0,-670.4988154146818,0.0,
108.60926705,2.6565E-5,7.92E-7,108.609239693,7369293.0,3.0,3053621.0,25.0,227.14618894600687,363.1461889460069,
123.205679542,2.6916E-5,7.29E-7,123.205651897,2.0488715E7,10.0,18587.0,73.0,-443.0997323424176,0.0,
67.83688539,1.6521E-5,3.61E-7,67.836868508,3031383.0,4.0,2567273.0,15.0,547.6013348599067,680.0,
126.757961183,2.6361E-5,6.85E-7,126.757934137,2.0488715E7,10.0,18587.0,73.0,-313.0666075643688,0.0,
85.219749463,2.6711E-5,2.26E-7,85.219722526,7369293.0,3.0,3186669.0,25.0,161.0744391340627,297.0744391340627,
107.867128711,1.5702E-5,4.22E-7,107.867112587,7369293.0,3.0,3183543.0,25.0,163.00663095965024,299.00663095965024,
130.380199831,2.1341E-5,5.25E-7,130.380177965,2.0488715E7,10.0,18587.0,73.0,-235.8304653724723,0.0,
124.685073107,3.2199E-5,6.32E-7,124.685040276,2.0488715E7,10.0,18587.0,73.0,-345.4247761364154,0.0,
132.352880129,2.6672E-5,4.67E-7,132.35285299,2.0488715E7,10.0,18587.0,73.0,-629.1840800827476,0.0,
79.793257452,3.2306E-5,3.84E-7,79.793224762,7062052.0,2.0,3609054.0,27.0,431.5103801651917,635.5103801651917,
128.83777844,2.6E-5,4.31E-7,128.837752009,2.0488715E7,4.0,1.4512156E7,73.0,-36.56995725206423,167.4300427479358,
80.51263515,2.5666E-5,5.44E-7,80.51260894,3031383.0,4.0,1759901.0,15.0,607.436246869338,680.0,
72.33390773,2.6331E-5,6.79E-7,72.33388072,2975981.0,6.0,1089439.0,15.0,646.8545692459763,680.0,
163.079654434,2.7962E-5,5.01E-7,163.079625971,2.0488715E7,6.0,9360605.0,73.0,-157.27786038594866,46.72213961405137,
104.936469694,2.4794E-5,4.68E-7,104.936444432,7369293.0,3.0,4360733.0,25.0,161.57995637027318,365.5799563702732,
