what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.7.0_09",1367064308051
java.vm.info,sysinfo,,,"mixed mode, sharing",1367064308051
java.vm.name,sysinfo,,,"OpenJDK Client VM",1367064308051
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1367064308051
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1367064308051
java.vm.specification.version,sysinfo,,,"1.7",1367064308051
java.vm.vendor,sysinfo,,,"Oracle Corporation",1367064308051
java.vm.version,sysinfo,,,"23.2-b09",1367064308051
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1367064308099
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1367064308193
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1367064308353
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1367064308432
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1367064308505
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1367064309074
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1367064309160
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1367064309170
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1367064309273
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1367064309286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367064964015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367064991188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367065165146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367065168938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367065702460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367065706039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367066318422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367066320747
