-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.828E-6,100.0,6.52E-7,0.0,56.163234617,3.2893151E7,0.0,0.0,-1.0,0.0,1.487850792E9,1.520743942E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69E-7,100.0,3.26E-7,0.0,41.891126951,3.2893151E7,0.0,0.0,-1.0,0.0,1.357892085E9,1.390785235E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3E-7,100.0,4.69E-7,0.0,38.831775414,3153644.0,0.0,0.0,-1.0,0.0,1.291340521E9,1.324233671E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84E-7,100.0,3.4E-7,0.0,23.868059943,0.0,0.0,0.0,-1.0,0.0,1.307304245E9,1.340197395E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3E-7,100.0,3.82E-7,0.0,75.210289749,2.8961841E7,0.0,0.0,-1.0,0.0,1.56900926E9,1.5979711E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32E-7,100.0,4.58E-7,0.0,66.963052403,3.2893151E7,0.0,0.0,-1.0,0.0,1.532671649E9,1.565564799E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9E-7,100.0,5.57E-7,0.0,44.907419876,3.2893151E7,0.0,0.0,-1.0,0.0,1.41257204E9,1.44546519E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6E-7,100.0,5.14E-7,0.0,65.436528127,3.2893151E7,0.0,0.0,-1.0,0.0,1.3893901E9,1.42228325E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05E-7,100.0,3.85E-7,0.0,63.862131822,3.2893151E7,0.0,0.0,-1.0,0.0,1.532111285E9,1.565004435E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22E-7,100.0,5.58E-7,0.0,44.994244417,3.2893151E7,0.0,0.0,-1.0,0.0,1.364534948E9,1.397428098E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45E-7,100.0,3.73E-7,0.0,75.827991911,1.8299343E7,0.0,0.0,-1.0,0.0,1.579671758E9,1.5979711E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78E-7,100.0,4.07E-7,0.0,45.74431447,1.1177777E7,0.0,0.0,-1.0,0.0,1.277962838E9,1.343749138E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79E-7,100.0,3.16E-7,0.0,54.85186217,6.5786301E7,0.0,0.0,-1.0,0.0,1.48715857E9,1.55294487E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97E-7,100.0,4.1E-7,0.0,65.134719863,6.5786301E7,0.0,0.0,-1.0,0.0,1.506381137E9,1.572167437E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92E-7,100.0,4.56E-7,0.0,85.978539374,5.9960735E7,0.0,0.0,-1.0,0.0,1.538010366E9,1.5979711E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98E-7,100.0,2.8E-7,0.0,71.141015541,5.4245929E7,0.0,0.0,-1.0,0.0,1.543725172E9,1.5979711E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74E-7,100.0,8.29E-7,0.0,73.270030138,1.970565E7,0.0,0.0,-1.0,0.0,1.578265451E9,1.5979711E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08E-7,100.0,2.7E-7,0.0,72.208585354,6.57863E7,0.0,0.0,-1.0,0.0,1.427539883E9,1.493326183E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22E-7,100.0,2.8E-7,0.0,85.530097039,6.5786301E7,0.0,0.0,-1.0,0.0,1.357600201E9,1.423386501E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0178E-5,100.0,4.27E-7,0.0,58.60044081,6.5786301E7,0.0,0.0,-1.0,0.0,1.47751844E9,1.54330474E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42E-7,100.0,6.07E-7,0.0,56.555967962,9.867945E7,0.0,0.0,-1.0,0.0,1.431331683E9,1.530011133E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45E-7,100.0,2.94E-7,0.0,64.006827206,9.8679451E7,0.0,0.0,-1.0,0.0,1.465416391E9,1.564095841E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26E-7,100.0,5.6E-7,0.0,67.031771942,9.8679451E7,0.0,0.0,-1.0,0.0,1.464775188E9,1.563454638E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18E-7,100.0,6.09E-7,0.0,80.628790186,9.6814293E7,0.0,0.0,-1.0,0.0,1.346105692E9,1.444785142E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77E-7,100.0,5.44E-7,0.0,70.154271267,9.8679451E7,0.0,0.0,-1.0,0.0,1.476782126E9,1.575461576E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46E-7,100.0,4.26E-7,0.0,82.009667821,8.4045588E7,0.0,0.0,-1.0,0.0,1.513925513E9,1.5979711E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89E-7,100.0,2.87E-7,0.0,69.079631511,9.8679451E7,0.0,0.0,-1.0,0.0,1.455693732E9,1.554373182E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29E-7,100.0,6.06E-7,0.0,87.758494996,9.8679451E7,0.0,0.0,-1.0,0.0,1.470736575E9,1.569416025E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46E-7,100.0,2.6E-7,0.0,78.31534049,9.867945E7,0.0,0.0,-1.0,0.0,1.380125331E9,1.478804781E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7E-7,100.0,3.01E-7,0.0,77.759699765,5.2433466E7,0.0,0.0,-1.0,0.0,1.545537635E9,1.5979711E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74E-7,100.0,3.1E-7,0.0,85.950301192,8.7768015E7,0.0,0.0,-1.0,0.0,1.510203086E9,1.5979711E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22E-7,100.0,4.06E-7,0.0,88.005379555,1.2392598E8,0.0,0.0,-1.0,0.0,1.34032423E9,1.47189683E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23E-7,100.0,3.24E-7,0.0,77.03426435,2.4909477E7,0.0,0.0,-1.0,0.0,1.573061624E9,1.5979711E9,
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57E-7,100.0,4.94E-7,0.0,92.980646733,1.315726E8,0.0,0.0,-1.0,0.0,1.351956936E9,1.483529536E9,
