what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389479325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389482456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389677289
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396389681610
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1396389681648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389687341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389784235
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1396389797857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396389799212
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1396389803472
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396389803628
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1396389803642
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396389806402
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1396389807822
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1396389809411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396389810781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389813474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389814723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389816790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389827089
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396389841327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389842950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389844322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389845423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389848475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389855536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389857837
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396389859586
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1396389859611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389860979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389863839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389875210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389884506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389888053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389888312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396389889673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390101774
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390105066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390106789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390109175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390124816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390127086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390129519
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390133786
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1396390136454
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390136613
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1396390136630
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390137035
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1396390161643
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1396390167462
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390167616
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1396390167636
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390173155
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1396390174469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396390177054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390180949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390181707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390185529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390186402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390188729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390189525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390191858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396390236598
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1396390245755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396390247009
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390265825
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1396390265849
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390272206
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390272307
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.editor",1396390272393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396390313598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390335800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390336245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390336689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390337215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390337750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390338259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390338855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390340182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396390345294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396390361156
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390362904
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396390369953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390370860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390371376
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390371790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390372592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396390373090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396390374894
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1396390377780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1396390379249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1396390383905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396390400901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396390402359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1396390406002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396390410223
