11.371236037,2.22256E-4,0.033606254,11.371013781,9352.0,15.0,12.633067338,8189.0,11.019075877,100.0,6.80494181,26761.0,17.369531655,71659.0,9350.0,8165.0,1.271093123E9,1.271105761E9,
10.82172189,1.12427E-4,0.01491319,10.821609463,19316.0,14.0,49.784455904,16174.0,13.840106532,100.0,6.94773566,26761.0,17.402700956,71659.0,19316.0,16159.0,1.271047351E9,1.271105761E9,
7.785732506,1.41104E-4,0.020090529,7.785591402,1449.0,19.0,2.487695819,1247.0,13.849834634,100.0,1.358843155,11827.0,2.942336542,23427.0,1442.0,1224.0,1.271054859E9,1.271057452E9,
7.883613441,5.2138E-5,0.006406626,7.883561303,17836.0,14.0,22.631408563,10869.0,10.761389305,100.0,2.738567446,22086.0,8.009553185,64638.0,17836.0,10830.0,1.271056185E9,1.271098728E9,
7.712545492,5.5009E-5,0.00816621,7.712490483,11561.0,15.0,15.678381165,11581.0,10.750120396,100.0,3.417895511,26761.0,8.699006561,71659.0,11559.0,11559.0,1.271070798E9,1.271105761E9,
10.168934958,9.2916E-5,0.021104362,10.168842042,676.0,20.0,0.214087653,289.0,10.72284948,100.0,3.01789459,23168.0,7.87426598,66354.0,666.0,247.0,1.271100033E9,1.271100446E9,
10.846620896,5.1073E-5,0.013407638,10.846569823,15164.0,15.0,15.534883414,9347.0,10.746870772,100.0,2.047653201,15163.0,4.681603954,36330.0,15162.0,9323.0,1.271034716E9,1.271070377E9,
10.707954026,5.0967E-5,0.021825971,10.707903059,25281.0,14.0,36.492968114,14565.0,13.734230329,100.0,5.261589541,20646.0,15.625951855,62359.0,25281.0,14514.0,1.271035295E9,1.271096446E9,
7.770181839,1.17055E-4,0.015939095,7.770064784,10605.0,15.0,9.673467837,5525.0,13.790369676,100.0,2.590289753,10088.0,4.87235669,20189.0,10603.0,5488.0,1.271032265E9,1.271043604E9,
10.791850003,5.9934E-5,0.013867001,10.791790069,10605.0,15.0,19.882310268,8151.0,10.800411366,100.0,2.718937956,10604.0,5.14240059,21238.0,10603.0,8130.0,1.271028088E9,1.271050062E9,
7.763540538,6.8409E-5,0.014739068,7.763472129,9352.0,15.0,2.823878102,1881.0,13.809741493,100.0,6.853939977,26761.0,16.654984314,71659.0,9350.0,1849.0,1.27110296E9,1.271105761E9,
