11.403406695,8.2533E-5,0.005999492,11.403324162,7433.0,1.0,7.353130325,27214.0,14.075270703,100.0,6.866058807,26761.0,17.616370025,71659.0,7427.0,10588.0,0.0,355.9869228740202,
7.813749266,2.5572E-5,0.027318164,7.813723694,6758.0,3.0,6.341063999,26423.0,9.90240089,100.0,6.659436631,26761.0,17.756224965,71659.0,6568.0,9775.0,0.0,114.92296222806556,
7.794014734,4.0989E-5,6.148E-6,7.793973745,7576.0,0.0,7.57931138,27237.0,13.835187692,100.0,6.807775826,26761.0,17.454241762,71659.0,7576.0,10783.0,0.0,680.0,
7.781971032,4.2987E-5,0.003772699,7.781928045,7433.0,1.0,6.951516124,27145.0,13.778042794,100.0,6.763614559,26761.0,17.67056886,71659.0,7427.0,10520.0,0.0,307.61318441790604,
7.729582417,4.6057E-5,0.003391348,7.72953636,1570.0,1.0,0.588686548,1611.0,10.907420419,100.0,6.78731809,26761.0,17.640411366,71659.0,1564.0,867.0,95.92907217014829,268.4793073391883,
7.993364653,2.9404E-5,6.406E-6,7.993335249,967.0,0.0,0.75060418,918.0,13.779203441,100.0,6.854325502,26761.0,17.411037445,71659.0,967.0,674.0,201.04917400654062,680.0,
7.735167357,2.8689E-5,7.315E-6,7.735138668,967.0,0.0,0.649448252,1028.0,14.003849937,100.0,6.740780271,26761.0,17.772806986,71659.0,967.0,750.0,170.4278103112648,577.0622791986335,
7.742734401,3.406E-5,0.003731769,7.742700341,1570.0,1.0,0.298031151,1701.0,13.748884068,100.0,6.881458534,26761.0,17.770586969,71659.0,1564.0,1063.0,88.99413276569669,288.19507018726176,
7.974306914,6.6346E-5,0.130436243,7.974240568,454.0,8.0,0.123653629,454.0,10.75946049,100.0,6.827374234,26761.0,17.904567107,71659.0,0.0,0.0,0.0,-43.23518535639795,
7.744945518,3.9438E-5,0.004502986,7.74490608,56.0,2.0,0.077840878,58.0,15.253255387,100.0,6.704518492,26761.0,17.840103628,71659.0,50.0,46.0,540.2058782718632,680.0,
7.78296124,3.0292E-5,5.982E-6,7.782930948,7576.0,0.0,7.64077309,27195.0,10.972523207,100.0,6.785149958,26761.0,17.826690618,71659.0,7576.0,10750.0,0.0,573.2919937788779,
7.693200036,1.5167E-5,7.089E-6,7.693184869,1713.0,0.0,0.95701548,1463.0,10.81960124,100.0,6.871250936,26761.0,17.979165942,71659.0,1713.0,1038.0,117.47155232578336,680.0,
7.717843348,5.0226E-5,0.003791342,7.717793122,2827.0,1.0,0.998366573,3003.0,10.817349241,100.0,6.75197911,26761.0,17.718960285,71659.0,2821.0,2295.0,29.326552082914986,293.9567587387336,
7.807119048,4.5633E-5,0.060316346,7.807073415,4547.0,3.0,0.920749709,2997.0,10.795395453,100.0,6.880579,26761.0,17.923130606,71659.0,4357.0,2322.0,13.858348741801365,120.41727977376178,
7.794170152,2.868E-5,8.772E-6,7.794141472,511.0,0.0,0.287532424,258.0,10.827057154,100.0,6.81700213,26761.0,17.933090286,71659.0,511.0,74.0,485.19184844028746,680.0,
