0.481134268,445.0,14.485313832,100.0,5.870600775,26761.0,14.877241676,71659.0,0.0,57.0,123.65544820720565,
0.096611192,243.0,12.149525874,100.0,6.812544891,26761.0,13.56192818,71659.0,0.0,124.0,263.9404980917784,
0.076310397,223.0,13.911318033,100.0,5.567296438,26761.0,14.659299769,71659.0,0.0,42.0,366.41958439173374,
0.091994583,223.0,13.889446983,100.0,5.74312027,26761.0,13.326192152,71659.0,0.0,58.0,320.69741043144893,
0.059513145,220.0,15.893080632,100.0,5.562722146,26761.0,15.066587853,71659.0,0.0,43.0,335.5058347758667,
0.068055175,177.0,14.960356113,100.0,5.255693597,26761.0,14.227569087,71659.0,0.0,15.0,452.25092709033817,
0.06515494,288.0,10.891896317,100.0,5.431193938,26761.0,15.090822896,71659.0,0.0,45.0,178.29625706566983,
0.041703367,225.0,10.924201653,100.0,6.480129008,26761.0,15.663413007,71659.0,0.0,46.0,351.8470297742667,
0.108728063,290.0,14.894410187,100.0,6.085608345,26761.0,16.821577513,71659.0,0.0,54.0,151.9721863078866,
0.056827672,223.0,13.954482578,100.0,6.114993135,26761.0,16.988219327,71659.0,0.0,40.0,369.04505016354943,
0.017794838,10.0,13.859102047,100.0,6.018434026,26761.0,16.667032999,71659.0,0.0,3.0,670.866067459495,
0.209744004,609.0,14.909479455,100.0,6.239261696,26761.0,16.540557073,71659.0,0.0,118.0,57.48057621830467,
0.162298768,556.0,10.977284246,100.0,6.584108553,26761.0,16.790132736,71659.0,0.0,97.0,34.34470866607506,
0.224145824,454.0,13.875519018,100.0,6.067106649,26761.0,16.705886533,71659.0,0.0,3.0,2.8577163668806005,
0.018778342,9.0,13.880948047,100.0,6.466774698,26761.0,15.837931452,71659.0,0.0,1.0,619.3166035029124,
0.019280929,13.0,13.986944235,100.0,5.789541098,26761.0,12.848928031,71659.0,0.0,2.0,557.4611250043007,
0.017221745,11.0,14.058849435,100.0,5.541464671,26761.0,14.023732509,71659.0,0.0,2.0,542.0097524288126,
0.10386196,262.0,10.871892658,100.0,5.751116641,26761.0,16.137681159,71659.0,0.0,60.0,204.82615790095895,
0.017539575,9.0,12.864494788,100.0,6.451121708,26761.0,17.026072391,71659.0,0.0,2.0,544.9270434655459,
0.017969022,9.0,13.896715444,100.0,6.259484034,26761.0,17.190362255,71659.0,0.0,2.0,625.8875941076532,
0.090544737,276.0,10.932007809,100.0,6.603523093,26761.0,16.424780574,71659.0,0.0,49.0,157.5151865641218,
0.02209899,9.0,10.92536317,100.0,6.737954507,26761.0,16.517836711,71659.0,0.0,2.0,555.669936441031,
0.0491238,183.0,13.905780872,100.0,6.13987921,26761.0,16.456524606,71659.0,0.0,21.0,424.37169970489043,
0.092151112,269.0,10.896592785,100.0,6.39954369,26761.0,15.882195903,71659.0,0.0,86.0,212.73855930667443,
0.009871032,22.0,14.900325613,100.0,6.482974499,26761.0,17.034773591,71659.0,0.0,3.0,674.6755465858588,
0.048648594,262.0,13.873396795,100.0,5.937212055,26761.0,16.194336817,71659.0,0.0,129.0,253.17554604323047,
0.007897106,9.0,13.878380527,100.0,5.744733564,26761.0,14.699346328,71659.0,0.0,1.0,603.4994738197925,
0.064080096,223.0,12.961349174,100.0,5.260510764,26761.0,15.537344177,71659.0,0.0,39.0,373.3794318336045,
0.078742521,220.0,14.160756558,100.0,6.483553035,26761.0,16.648906786,71659.0,0.0,46.0,342.91125109460444,
0.009358914,9.0,13.891291803,100.0,6.173817146,26761.0,16.552296642,71659.0,0.0,5.0,523.7413242248695,
0.007999312,10.0,13.943352386,100.0,6.587046372,26761.0,16.41523904,71659.0,0.0,3.0,652.0842269822817,
0.127082942,489.0,13.901690903,100.0,6.334095023,26761.0,15.926567869,71659.0,0.0,103.0,86.0711838846306,
0.082928127,188.0,13.915613703,100.0,6.416637389,26761.0,16.396619842,71659.0,0.0,25.0,415.4305731834355,
0.065934778,179.0,10.943748391,100.0,6.220003388,26761.0,17.193203476,71659.0,0.0,30.0,395.015269303179,
0.06572631,175.0,14.909271706,100.0,6.506166359,26761.0,16.638002651,71659.0,0.0,10.0,491.0808869003542,
0.069803432,514.0,13.819166426,100.0,6.572857536,26761.0,15.474779137,71659.0,0.0,25.0,16.719984451979855,
0.080041635,281.0,17.000503284,100.0,5.914314765,26761.0,14.074626634,71659.0,0.0,41.0,174.52729535776047,
0.07797674,243.0,13.896845225,100.0,5.230498054,26761.0,14.252542129,71659.0,0.0,124.0,261.3847047131982,
0.050234186,270.0,10.895240477,100.0,5.957636857,26761.0,14.085927144,71659.0,0.0,100.0,230.21038687693914,
0.023316338,9.0,13.007985057,100.0,5.70115511,26761.0,13.864440677,71659.0,0.0,1.0,590.4589022781926,
0.009419108,9.0,13.897663988,100.0,5.854232614,26761.0,14.259373272,71659.0,0.0,3.0,664.1804705442268,
0.008435834,9.0,11.886945627,100.0,6.521409003,26761.0,17.173591749,71659.0,0.0,3.0,650.0535844177191,
0.077118568,223.0,14.572709925,100.0,6.538345061,26761.0,16.896287725,71659.0,0.0,40.0,371.23630261261377,
