9.847429080310883E-6,0.0037624090722150234,8.493482836787554E-6,0.0037757220816062283
7.159370517928288E-6,0.0035042336593625574,6.161568061088953E-6,0.0035560728665338776
3.6281609156132587E-6,0.003609353587974038,2.517110351896145E-6,0.0036582909320122953
3.6538487339690922E-6,0.00365225194837225,2.6344850378165073E-6,0.0036789594968760202
3.490094909404656E-6,0.0036514788921484073,2.530735547886107E-6,0.003508635817083693
3.173436129032259E-6,0.003278905122580644,2.740380645161293E-6,0.0033139797496774194
3.570357033639142E-6,0.0036241788470947963,2.7913547400611653E-6,0.0036493003646789032
3.6330429864253385E-6,0.0036936368778280534,3.0112420814479637E-6,0.0037135605475113135
3.577988258317026E-6,0.003553995339530331,2.5804735812133073E-6,0.0036060272749510775
3.6056613272311236E-6,0.0035862192934782615,2.668429061784899E-6,0.0036120874576659055
3.5684036572052408E-6,0.0034903958217794794,2.2372104257641956E-6,0.0035769157775655024
3.464144028103034E-6,0.0034720730837236595,2.1817936182669784E-6,0.003519735086943793
