49.738087129,2.5306E-5,0.015385771,50.738061823,7281416.0,4.0,50.738087129,2.5306E-5,189.945607587,100.0,2.93E-7,0.0,3.39E-7,0.0,0.0,6517964.0,27.347897226,0.0,6517964.0,29.0,1.351648443E9,1.450327893E9,
45.169357785,2.4778E-5,0.01475228,46.169333007,7850587.0,4.0,46.169357785,2.4778E-5,176.830532471,100.0,3.32E-7,0.0,3.45E-7,0.0,0.0,6700587.0,43.738638477,0.0,6700586.0,32.0,1.344969422E9,1.443648872E9,
33.401181416,3.7023E-5,0.014159071,34.401144393,7703323.0,4.0,34.401181416,3.7023E-5,179.894062384,100.0,3.14E-7,0.0,3.41E-7,0.0,0.0,6649853.0,25.436512237,0.0,6649853.0,31.0,1.348458619E9,1.447138069E9,
49.527649879,2.2074E-5,0.00623158,50.527627805,1.6544054E7,2.0,50.527649879,2.2074E-5,194.606104224,100.0,3.39E-7,0.0,3.29E-7,0.0,0.0,8993160.0,37.357697123,0.0,8993160.0,70.0,1.316960696E9,1.448533296E9,
51.10784476,3.0267E-5,0.010285127,52.107814493,1.3202051E7,3.0,52.10784476,3.0267E-5,190.867994699,100.0,3.37E-7,0.0,3.63E-7,0.0,0.0,8861268.0,38.408210093,0.0,8861268.0,54.0,1.357757411E9,1.489330011E9,
49.761049464,3.1843E-5,0.010396973,50.761017621,1.3202051E7,3.0,50.761049464,3.1843E-5,190.596859116,100.0,5.24E-7,0.0,5.09E-7,0.0,0.0,8859397.0,41.742446269,0.0,8859397.0,54.0,1.357402601E9,1.488975201E9,
74.411606618,4.2723E-5,0.105466129,75.411563895,7397743.0,4.0,75.411606618,4.2723E-5,326.8731673,100.0,6.29E-7,0.0,5.38E-7,0.0,0.0,6218890.0,76.670808686,0.0,6218890.0,29.0,1.509888838E9,1.5979711E9,
258.0296841,2.7838E-5,0.018675038,259.029656262,3811346.0,5.0,259.0296841,2.7838E-5,617.459207168,100.0,3.49E-7,0.0,3.48E-7,0.0,0.0,3801972.0,28.533909914,0.0,3801971.0,14.0,1.544160575E9,1.5979711E9,
84.737652996,2.2519E-5,0.008045774,85.737630477,1.3092983E7,3.0,85.737652996,2.2519E-5,252.446485038,100.0,3.34E-7,0.0,3.08E-7,0.0,0.0,8841840.0,34.623246314,0.0,8841840.0,51.0,1.472735636E9,1.5979711E9,
51.418053918,3.449E-5,0.008113049,52.418019428,1.2604721E7,3.0,52.418053918,3.449E-5,208.243017731,100.0,2.91E-7,0.0,3.09E-7,0.0,0.0,8885175.0,38.281595107,0.0,8885175.0,52.0,1.361555981E9,1.493128581E9,
50.374375802,3.4478E-5,0.008437536,51.374341324,1.3623958E7,3.0,51.374375802,3.4478E-5,192.062830692,100.0,3.49E-7,0.0,3.38E-7,0.0,0.0,8899030.0,38.997205159,0.0,8899030.0,56.0,1.349488963E9,1.481061563E9,
43.416856692,2.4584E-5,0.008416761,44.416832108,1.1518136E7,3.0,44.416856692,2.4584E-5,186.023054714,100.0,3.54E-7,0.0,3.5E-7,0.0,0.0,8967213.0,38.652750895,0.0,8967213.0,47.0,1.376265794E9,1.507838394E9,
49.462225445,2.3482E-5,0.008567324,50.462201963,1.2799833E7,3.0,50.462225445,2.3482E-5,193.511375317,100.0,3.94E-7,0.0,3.64E-7,0.0,0.0,9273825.0,33.497726061,0.0,9273825.0,51.0,1.446214101E9,1.577786701E9,
43.95098791,2.5125E-5,0.014534373,44.950962785,8288812.0,4.0,44.95098791,2.5125E-5,181.389664811,100.0,4.53E-7,0.0,5.09E-7,0.0,0.0,8245694.0,30.311543986,0.0,8245692.0,32.0,1.481199121E9,1.5979711E9,
48.519902727,3.5131E-5,0.008716531,49.519867596,1.3885139E7,3.0,49.519902727,3.5131E-5,182.580074209,100.0,3.38E-7,0.0,3.63E-7,0.0,0.0,1.1319368E7,37.588939273,0.0,1.1319368E7,55.0,1.381340062E9,1.545805812E9,
37.197441073,2.4497E-5,0.01475899,38.197416576,6215000.0,4.0,38.197441073,2.4497E-5,178.742906643,100.0,3.31E-7,0.0,3.91E-7,0.0,0.0,5385522.0,25.632993012,0.0,5385522.0,25.0,1.521695102E9,1.5979711E9,
41.522136481,4.2136E-5,0.021460389,42.522094345,1185975.0,6.0,42.522136481,4.2136E-5,169.927254379,100.0,4.96E-7,0.0,6.7E-7,0.0,0.0,952234.0,25.661067532,0.0,952232.0,4.0,1.584525871E9,1.5979711E9,
69.190594966,1.9992E-5,0.006363097,70.190574974,2.1279641E7,2.0,70.190594966,1.9992E-5,199.424222554,100.0,4.65E-7,0.0,5.21E-7,0.0,0.0,1.1316355E7,52.124238606,0.0,1.1316355E7,89.0,1.321813952E9,1.486279702E9,
44.855606531,3.493E-5,0.010270483,45.855571601,1.3092983E7,3.0,45.855606531,3.493E-5,203.931306169,100.0,4.1E-7,0.0,4.46E-7,0.0,0.0,1.1516645E7,36.547564408,0.0,1.1516645E7,51.0,1.433625398E9,1.5979711E9,
68.432947007,3.1371E-5,0.005787117,69.432915636,2.1279641E7,2.0,69.432947007,3.1371E-5,207.819552365,100.0,1.424E-6,0.0,4.74E-7,0.0,0.0,1.1316454E7,53.322495342,0.0,1.1316454E7,89.0,1.327224477E9,1.491690227E9,
44.386949283,3.2675E-5,0.008341929,45.386916608,1.3092983E7,3.0,45.386949283,3.2675E-5,202.566470945,100.0,4.67E-7,0.0,5.23E-7,0.0,0.0,9529354.0,35.844110847,0.0,9529354.0,51.0,1.463002897E9,1.5979711E9,
49.484051075,3.4147E-5,0.010150627,50.484016928,1.3092983E7,3.0,50.484051075,3.4147E-5,216.092996024,100.0,4.24E-7,0.0,5.66E-7,0.0,0.0,1.0869216E7,104.30034763,0.0,1.0869216E7,51.0,1.443647588E9,1.5979711E9,
113.788720964,3.6881E-5,0.083932735,114.788684083,7397743.0,4.0,114.788720964,3.6881E-5,535.296041955,100.0,4.41E-7,0.0,4.97E-7,0.0,0.0,6703308.0,36.974032335,0.0,6703308.0,29.0,1.503024442E9,1.5979711E9,
71.202087368,3.1035E-5,0.00664989,72.202056333,2.1279641E7,2.0,72.202087368,3.1035E-5,211.826030685,100.0,4.47E-7,0.0,4.31E-7,0.0,0.0,1.3638574E7,54.665610053,0.0,1.3638574E7,89.0,1.320587532E9,1.517946432E9,
39.620121247,4.3447E-5,0.022247779,40.6200778,887031.0,6.0,40.620121247,4.3447E-5,195.639686291,100.0,4.69E-7,0.0,4.05E-7,0.0,0.0,476939.0,43.919072896,0.0,476938.0,3.0,1.591234716E9,1.5979711E9,
114.402843429,3.7978E-5,0.085826543,115.402805451,7397743.0,4.0,115.402843429,3.7978E-5,378.415061413,100.0,3.43E-7,0.0,3.62E-7,0.0,0.0,6735052.0,98.091492005,0.0,6735052.0,29.0,1.502575997E9,1.5979711E9,
88.795920721,3.6742E-5,0.019373505,89.795883979,7397743.0,4.0,89.795920721,3.6742E-5,341.184083799,100.0,5.51E-7,0.0,4.5E-7,0.0,0.0,6762957.0,42.932247741,0.0,6762957.0,29.0,1.502166822E9,1.5979711E9,
90.720244061,4.1612E-5,0.004446073,91.720202449,2.1279641E7,2.0,91.720244061,4.1612E-5,251.023643277,100.0,4.84E-7,0.0,4.83E-7,0.0,0.0,1.3639977E7,54.428244074,0.0,1.3639977E7,89.0,1.339397032E9,1.536755932E9,
24.70241152,4.0779E-5,0.031784994,25.702370741,126250.0,10.0,25.70241152,4.0779E-5,182.92391917,100.0,4.61E-7,0.0,4.56E-7,0.0,0.0,113404.0,15.614096031999999,0.0,113404.0,1.0,1.596375719E9,1.5979711E9,
47.394228312,1.8611E-5,0.009361703,48.394209701,1.3092983E7,3.0,48.394228312,1.8611E-5,168.117790618,100.0,5.05E-7,0.0,6.93E-7,0.0,0.0,1.1266641E7,34.262767696,0.0,1.1266641E7,51.0,1.437498025E9,1.5979711E9,
69.418914151,2.2381E-5,0.006056001,70.41889177,2.1279641E7,2.0,70.418914151,2.2381E-5,209.002801937,100.0,4.37E-7,0.0,4.93E-7,0.0,0.0,1.3637947E7,53.673965146,0.0,1.3637947E7,89.0,1.323130277E9,1.520489177E9,
50.457707578,2.8526E-5,0.012068104,51.457679052,8288812.0,4.0,51.457707578,2.8526E-5,204.860499645,100.0,4.97E-7,0.0,6.01E-7,0.0,0.0,8032241.0,32.043885077,0.0,8032239.0,32.0,1.484215699E9,1.5979711E9,
47.566996319,2.5479E-5,0.008569271,48.56697084,1.3092983E7,3.0,48.566996319,2.5479E-5,205.928247013,100.0,3.01E-7,0.0,4.33E-7,0.0,0.0,1.0919506E7,34.44195585,0.0,1.0919506E7,51.0,1.442871839E9,1.5979711E9,
53.7100986,2.419E-5,0.008678865,54.71007441,1.6756994E7,3.0,54.7100986,2.419E-5,192.579193635,100.0,3.78E-7,0.0,3.67E-7,0.0,0.0,1.5812668E7,40.510903961,0.0,1.5812668E7,67.0,1.355764862E9,1.586016912E9,
45.426038422,1.8174E-5,0.008044925,46.426020248,1.5366229E7,3.0,46.426038422,1.8174E-5,190.585021708,100.0,4.56E-7,0.0,4.81E-7,0.0,0.0,1.4277349E7,35.896714452,0.0,1.4277349E7,60.0,1.392661085E9,1.5979711E9,
50.798663626,2.4503E-5,0.008420715,51.798639123,1.5366229E7,3.0,51.798663626,2.4503E-5,186.557339521,100.0,4.85E-7,0.0,5.56E-7,0.0,0.0,1.3422172E7,40.577529127,0.0,1.3422172E7,60.0,1.404176793E9,1.5979711E9,
44.507971986,3.1943E-5,0.008145481,45.507940043,1.3092983E7,3.0,45.507971986,3.1943E-5,182.89909916,100.0,2.93E-7,0.0,3.85E-7,0.0,0.0,1.0693615E7,38.641154478,0.0,1.0693615E7,51.0,1.446355845E9,1.5979711E9,
33.698520525,2.5987E-5,0.013181009,34.698494538,6215000.0,4.0,34.698520525,2.5987E-5,170.007640937,100.0,3.14E-7,0.0,3.64E-7,0.0,0.0,4173057.0,29.89424043,0.0,4173057.0,25.0,1.538906256E9,1.5979711E9,
44.702622323,2.5316E-5,0.008186972,45.702597007,1.3092983E7,3.0,45.702622323,2.5316E-5,173.133549641,100.0,3.89E-7,0.0,4.77E-7,0.0,0.0,9361642.0,35.291928019,0.0,9361642.0,51.0,1.465392052E9,1.5979711E9,
72.766276582,2.242E-5,0.005557475,73.766254162,2.3646644E7,2.0,73.766276582,2.242E-5,212.624017175,100.0,4.47E-7,0.0,4.97E-7,0.0,0.0,1.5957422E7,55.350840727,0.0,1.5957422E7,97.0,1.316947531E9,1.547199581E9,
38.86442921,2.6885E-5,0.014031927,39.864402325,7397743.0,4.0,39.86442921,2.6885E-5,220.658943837,100.0,4.56E-7,0.0,5.03E-7,0.0,0.0,6368452.0,28.41693563,0.0,6368452.0,29.0,1.507782506E9,1.5979711E9,
39.294736038,3.0319E-5,0.020450973,40.294705719,887031.0,6.0,40.294736038,3.0319E-5,172.499543852,100.0,2.84E-7,0.0,3.55E-7,0.0,0.0,580041.0,24.403226079,0.0,580040.0,3.0,1.589779104E9,1.5979711E9,
72.478538872,2.2018E-5,0.006355228,73.478516854,2.3646644E7,2.0,73.478538872,2.2018E-5,200.849134875,100.0,3.53E-7,0.0,3.44E-7,0.0,0.0,1.5959176E7,54.136323167,0.0,1.5959176E7,97.0,1.328845961E9,1.559098011E9,
46.423217429,1.7363E-5,0.010424672,47.423200066,1.3092983E7,3.0,47.423217429,1.7363E-5,205.182980507,100.0,3.55E-7,0.0,3.4E-7,0.0,0.0,8881909.0,35.212009187,0.0,8881909.0,51.0,1.472164372E9,1.5979711E9,
70.695803921,1.6159E-5,0.005819681,71.695787762,2.5127734E7,2.0,71.695803921,1.6159E-5,207.975384264,100.0,3.3E-7,0.0,3.23E-7,0.0,0.0,1.7776868E7,54.213826518,0.0,1.7776868E7,102.0,1.342043954E9,1.5979711E9,
69.801451868,2.0569E-5,0.00493155,70.801431299,2.3646644E7,2.0,70.801451868,2.0569E-5,227.664939938,100.0,3.26E-7,0.0,3.35E-7,0.0,0.0,1.8276654E7,55.587377502,0.0,1.8276654E7,97.0,1.313290921E9,1.576436121E9,
73.422847639,2.5286E-5,0.006310026,74.422822353,2.3646644E7,2.0,74.422847639,2.5286E-5,232.591741186,100.0,4.39E-7,0.0,5.4E-7,0.0,0.0,1.8276103E7,56.520580556,0.0,1.8276103E7,97.0,1.313619268E9,1.576764468E9,
45.349608633,2.6268E-5,0.009566795,46.349582365,1.3092983E7,3.0,46.349608633,2.6268E-5,207.549784646,100.0,3.08E-7,0.0,3.25E-7,0.0,0.0,8728651.0,35.613277739,0.0,8728651.0,51.0,1.474337651E9,1.5979711E9,
38.431788545,1.9673E-5,0.013898249,39.431768872,7397743.0,4.0,39.431788545,1.9673E-5,176.441359936,100.0,3.43E-7,0.0,3.8E-7,0.0,0.0,6682249.0,33.249890386,0.0,6682249.0,29.0,1.503323106E9,1.5979711E9,
71.436621979,1.5329E-5,0.006219747,72.43660665,2.4834584E7,2.0,72.436621979,1.5329E-5,208.166116559,100.0,3.61E-7,0.0,3.44E-7,0.0,0.0,1.8280557E7,55.776883574,0.0,1.8280557E7,102.0,1.32198557E9,1.58513077E9,
46.458468619,1.9433E-5,0.009828063,47.458449186,1.3092983E7,3.0,47.458468619,1.9433E-5,205.618591167,100.0,4.08E-7,0.0,5.2E-7,0.0,0.0,1.1491616E7,34.203572859,0.0,1.1491616E7,51.0,1.434006659E9,1.5979711E9,
35.579494593,2.7285E-5,0.012982208,36.579467308,6215000.0,4.0,36.579494593,2.7285E-5,170.393359552,100.0,3.16E-7,0.0,3.61E-7,0.0,0.0,4952308.0,26.132437,0.0,4952308.0,25.0,1.527843355E9,1.5979711E9,
51.229949941,1.8615E-5,0.009499136,52.229931326,1.6452814E7,3.0,52.229949941,1.8615E-5,182.788665832,100.0,4.4E-7,0.0,5.75E-7,0.0,0.0,1.6258813E7,44.270771884,0.0,1.6258813E7,65.0,1.361964868E9,1.5979711E9,
46.001313151,2.4657E-5,0.009967245,47.001288494,1.3092983E7,3.0,47.001313151,2.4657E-5,215.252029475,100.0,5.15E-7,0.0,5.49E-7,0.0,0.0,1.2828287E7,33.091006225,0.0,1.2828287E7,51.0,1.413350004E9,1.5979711E9,
53.590951618,2.5303E-5,0.009769678,54.590926315,1.7050144E7,3.0,54.590951618,2.5303E-5,192.337143795,100.0,2.96E-7,0.0,3.04E-7,0.0,0.0,1.6879731E7,40.252280237,0.0,1.6879731E7,67.0,1.352341051E9,1.5979711E9,
72.842043484,1.5555E-5,0.004880926,73.842027929,2.4834584E7,2.0,73.842043484,1.5555E-5,219.59899587,100.0,3.16E-7,0.0,3.97E-7,0.0,0.0,2.0760036E7,55.660901917,0.0,2.0760036E7,102.0,1.292608269E9,1.588646619E9,
72.749184691,2.093E-5,0.005828185,73.749163761,2.5127734E7,2.0,73.749184691,2.093E-5,233.017008808,100.0,3.6E-7,0.0,3.51E-7,0.0,0.0,1.994446E7,55.338817572,0.0,1.994446E7,102.0,1.311247603E9,1.5979711E9,
46.273002046,1.7376E-5,0.01016729,47.27298467,1.3092983E7,3.0,47.273002046,1.7376E-5,205.501936281,100.0,3.13E-7,0.0,3.76E-7,0.0,0.0,1.0355767E7,37.791120761,0.0,1.0355767E7,51.0,1.451297795E9,1.5979711E9,
72.990257893,1.6581E-5,0.00602434,73.990241312,2.3646644E7,2.0,73.990257893,1.6581E-5,219.684097917,100.0,2.73E-7,0.0,3.33E-7,0.0,0.0,2.2704525E7,55.260968279,0.0,2.2704525E7,97.0,1.270131507E9,1.566169857E9,
73.945633973,2.548E-5,0.006188916,74.945608493,2.5127734E7,2.0,74.945633973,2.548E-5,236.102804754,100.0,3.12E-7,0.0,3.47E-7,0.0,0.0,1.7869499E7,56.71210796,0.0,1.7869499E7,102.0,1.340725014E9,1.5979711E9,
36.142900556,2.1834E-5,0.021866142,37.142878722,887031.0,6.0,37.142900556,2.1834E-5,195.211462668,100.0,3.67E-7,0.0,4.16E-7,0.0,0.0,592208.0,24.669496084,0.0,592207.0,3.0,1.589613912E9,1.5979711E9,
46.614797159,1.7722E-5,0.009995323,47.614779437,1.3092983E7,3.0,47.614797159,1.7722E-5,172.343655259,100.0,2.82E-7,0.0,3.32E-7,0.0,0.0,1.2439202E7,37.727031271,0.0,1.2439202E7,51.0,1.419360343E9,1.5979711E9,
34.774686855,1.8875E-5,0.017252887,35.77466798,2662159.0,5.0,35.774686855,1.8875E-5,175.075059176,100.0,3.64E-7,0.0,3.79E-7,0.0,0.0,2429314.0,28.441139676,0.0,2429314.0,11.0,1.563585346E9,1.5979711E9,
69.083982233,1.6181E-5,0.004466951,70.083966052,2.5127734E7,2.0,70.083982233,1.6181E-5,204.565661884,100.0,2.98E-7,0.0,3.24E-7,0.0,0.0,1.8766605E7,54.059160267,0.0,1.8766605E7,102.0,1.327972243E9,1.5979711E9,
38.361367278,1.7538E-5,0.014014432,39.36134974,7397743.0,4.0,39.361367278,1.7538E-5,217.149669247,100.0,2.97E-7,0.0,3.18E-7,0.0,0.0,7284445.0,29.44728838,0.0,7284444.0,29.0,1.494778885E9,1.5979711E9,
46.273573895,1.6796E-5,0.009918919,47.273557099,1.3092983E7,3.0,47.273573895,1.6796E-5,178.432252534,100.0,3.4E-7,0.0,3.64E-7,0.0,0.0,9031276.0,35.62514853,0.0,9031276.0,51.0,1.470052545E9,1.5979711E9,
45.438662507,1.6538E-5,0.009632143,46.438645969,1.3092983E7,3.0,46.438662507,1.6538E-5,204.901893225,100.0,2.9E-7,0.0,3.04E-7,0.0,0.0,1.1474178E7,36.262306162,0.0,1.1474178E7,51.0,1.434274731E9,1.5979711E9,
53.110269901,2.5128E-5,0.018221647,54.110244773,1.6452814E7,3.0,54.110269901,2.5128E-5,193.890402065,100.0,3.92E-7,0.0,5.0E-7,0.0,0.0,1.6448598E7,39.697285049,0.0,1.6448598E7,65.0,1.359020058E9,1.5979711E9,
73.433688686,2.3664E-5,0.00642586,74.433665022,2.5127734E7,2.0,74.433688686,2.3664E-5,220.659483677,100.0,4.9E-7,0.0,5.57E-7,0.0,0.0,2.0844916E7,52.411868217,0.0,2.0844916E7,102.0,1.297827727E9,1.5979711E9,
46.469172191,2.6149E-5,0.009754154,47.469146042,1.3092983E7,3.0,47.469172191,2.6149E-5,199.557632808,100.0,4.82E-7,0.0,4.86E-7,0.0,0.0,1.2957164E7,34.986123426,0.0,1.2957164E7,51.0,1.411375999E9,1.5979711E9,
46.585346977,2.6676E-5,0.009699735,47.585320301,1.5366229E7,3.0,47.585346977,2.6676E-5,186.296675646,100.0,4.93E-7,0.0,4.96E-7,0.0,0.0,1.3298121E7,38.718372268,0.0,1.3298121E7,60.0,1.406098947E9,1.5979711E9,
39.456488431,2.9509E-5,0.022442611,40.456458922,887031.0,6.0,40.456488431,2.9509E-5,182.326191365,100.0,3.41E-7,0.0,3.78E-7,0.0,0.0,297919.0,24.230276336,0.0,297918.0,3.0,1.593767401E9,1.5979711E9,
48.29193269,2.3396E-5,0.010455738,49.291909294,1.3092983E7,3.0,49.29193269,2.3396E-5,178.371092447,100.0,2.65E-7,0.0,3.4E-7,0.0,0.0,1.2619152E7,37.857694648,0.0,1.2619152E7,51.0,1.41657215E9,1.5979711E9,
53.723969366,2.4398E-5,0.00946191,54.723944968,1.7050144E7,3.0,54.723969366,2.4398E-5,193.770436846,100.0,3.97E-7,0.0,5.47E-7,0.0,0.0,1.654334E7,40.820788702,0.0,1.654334E7,67.0,1.357560886E9,1.5979711E9,
49.400145205,2.8644E-5,0.010841384,50.400116561,1.3092983E7,3.0,50.400145205,2.8644E-5,194.106492929,100.0,4.64E-7,0.0,6.57E-7,0.0,0.0,1.1659676E7,36.573833883,0.0,1.1659676E7,51.0,1.431412315E9,1.5979711E9,
55.368711118,2.4759E-5,0.009927926,56.368686359,1.6452814E7,3.0,56.368711118,2.4759E-5,196.845928768,100.0,5.21E-7,0.0,5.23E-7,0.0,0.0,1.6374464E7,39.491406677,0.0,1.6374464E7,65.0,1.360155806E9,1.5979711E9,
45.428473901,2.5816E-5,0.010609081,46.428448085,1.3092983E7,3.0,46.428473901,2.5816E-5,190.422630194,100.0,4.39E-7,0.0,6.0E-7,0.0,0.0,1.2625872E7,34.477926832,0.0,1.2625872E7,51.0,1.416467193E9,1.5979711E9,
51.890544276,2.4427E-5,0.010383263,52.890519849,1.6452814E7,3.0,52.890544276,2.4427E-5,191.298215858,100.0,6.08E-7,0.0,5.47E-7,0.0,0.0,1.6450799E7,43.412454052,0.0,1.6450799E7,65.0,1.358982959E9,1.5979711E9,
46.079727075,2.681E-5,0.009478114,47.079700265,1.5366229E7,3.0,47.079727075,2.681E-5,189.488714064,100.0,3.75E-7,0.0,4.96E-7,0.0,0.0,1.420908E7,33.98487516,0.0,1.420908E7,60.0,1.393711842E9,1.5979711E9,
37.92373626,3.1258E-5,0.014470476,38.923705002,6215000.0,4.0,38.92373626,3.1258E-5,171.42050407,100.0,3.05E-7,0.0,3.67E-7,0.0,0.0,5126052.0,26.915286936,0.0,5126052.0,25.0,1.525384624E9,1.5979711E9,
45.40572582,1.9588E-5,0.014973055,46.405706232,7992049.0,4.0,46.40572582,1.9588E-5,175.699691761,100.0,4.27E-7,0.0,4.52E-7,0.0,0.0,7535307.0,35.638013222,0.0,7535306.0,31.0,1.491229256E9,1.5979711E9,
34.991190327,2.0232E-5,0.012016164,35.991170095,6215000.0,4.0,35.991190327,2.0232E-5,170.020876683,100.0,3.0E-7,0.0,3.78E-7,0.0,0.0,4741407.0,28.53697916,0.0,4741407.0,25.0,1.530847274E9,1.5979711E9,
73.492075332,2.2086E-5,0.006197925,74.492053246,2.5127734E7,2.0,74.492075332,2.2086E-5,209.560303883,100.0,2.93E-7,0.0,3.0E-7,0.0,0.0,2.2361674E7,55.3722641,0.0,2.2361674E7,102.0,1.282569555E9,1.5979711E9,
48.652415191,1.7235E-5,0.010461546,49.652397956,1.3092983E7,3.0,49.652415191,1.7235E-5,230.617020793,100.0,3.36E-7,0.0,3.46E-7,0.0,0.0,1.0514615E7,35.265360546,0.0,1.0514615E7,51.0,1.449045854E9,1.5979711E9,
36.462282214,1.9626E-5,0.0176123,37.462262588,2662159.0,5.0,37.462282214,1.9626E-5,175.552661055,100.0,4.68E-7,0.0,4.88E-7,0.0,0.0,2479249.0,24.304086481,0.0,2479249.0,11.0,1.562873176E9,1.5979711E9,
50.00136697,2.3639E-5,0.009947768,51.001343331,1.5366229E7,3.0,51.00136697,2.3639E-5,176.873989282,100.0,4.19E-7,0.0,5.23E-7,0.0,0.0,1.5242191E7,34.27018012,0.0,1.5242191E7,60.0,1.377651099E9,1.5979711E9,
48.716262375,1.7787E-5,0.01025475,49.716244588,1.3092983E7,3.0,49.716262375,1.7787E-5,187.772801255,100.0,3.62E-7,0.0,3.35E-7,0.0,0.0,1.1245928E7,34.015884696,0.0,1.1245928E7,51.0,1.437809757E9,1.5979711E9,
35.997634556,2.7348E-5,0.011241805,36.997607208,6215000.0,4.0,36.997634556,2.7348E-5,170.478725504,100.0,3.13E-7,0.0,3.31E-7,0.0,0.0,4412665.0,27.054797683,0.0,4412665.0,25.0,1.535506746E9,1.5979711E9,
49.062690986,1.72E-5,0.010235901,50.062673786,1.5366229E7,3.0,50.062690986,1.72E-5,179.466750492,100.0,2.62E-7,0.0,2.93E-7,0.0,0.0,1.4683436E7,36.894956868,0.0,1.4683436E7,60.0,1.386338138E9,1.5979711E9,
