0.0,0.0,2.33E-6,100.0,4.69E-7,0.0,0.037566415,1.0,0.0,0.0,1.513905064E9,
0.0,0.0,6.99E-7,100.0,3.49E-7,0.0,0.05683103,1.0,0.0,0.0,1.543956184E9,
0.0,0.0,4.67E-7,100.0,3.63E-7,0.0,0.03117796,1.0,0.0,0.0,1.325213797E9,
0.0,0.0,4.74E-7,100.0,4.56E-7,0.0,0.022023255,1.0,0.0,0.0,1.539587753E9,
0.0,0.0,4.64E-7,100.0,3.47E-7,0.0,0.023577604,1.0,0.0,0.0,1.585484328E9,
0.0,0.0,4.95E-7,100.0,4.88E-7,0.0,0.064492997,1.0,0.0,0.0,1.380835421E9,
0.0,0.0,5.71E-7,100.0,4.03E-7,0.0,0.017912426,1.0,0.0,0.0,1.590136641E9,
0.0,0.0,6.82E-7,100.0,5.65E-7,0.0,0.043003389,1.0,0.0,0.0,1.293993573E9,
0.0,0.0,6.03E-7,100.0,7.03E-7,0.0,0.151279667,1.0,0.0,0.0,1.394677491E9,
0.0,0.0,4.62E-7,100.0,5.8E-7,0.0,0.048259352,1.0,0.0,0.0,1.559481837E9,
0.0,0.0,5.73E-7,100.0,4.43E-7,0.0,0.034088139,1.0,0.0,0.0,1.469780168E9,
0.0,0.0,7.08E-7,100.0,4.71E-7,0.0,0.037268868,1.0,0.0,0.0,1.495445742E9,
0.0,0.0,7.38E-7,100.0,7.51E-7,0.0,0.086870527,1.0,0.0,0.0,1.555006589E9,
0.0,0.0,4.31E-7,100.0,4.28E-7,0.0,0.062469886,1.0,0.0,0.0,1.443538556E9,
0.0,0.0,7.18E-7,100.0,5.52E-7,0.0,0.021019385,1.0,0.0,0.0,1.523257137E9,
0.0,0.0,4.63E-7,100.0,3.19E-7,0.0,0.034638729,1.0,0.0,0.0,1.50362389E9,
0.0,0.0,4.2E-7,100.0,3.49E-7,0.0,0.02201619,1.0,0.0,0.0,1.50654971E9,
0.0,0.0,3.97E-7,100.0,3.03E-7,0.0,0.015224386,1.0,0.0,0.0,1.589090979E9,
0.0,0.0,5.16E-7,100.0,4.27E-7,0.0,0.036481726,1.0,0.0,0.0,1.384030447E9,
