5.31154168099988E-6,0.0046361027373007626,3.7115938539158326E-6,0.005254906539273043
3.4177206717409777E-6,0.004270446550320168,1.6461097015827114E-6,0.004263275229793404
3.3235429908049417E-6,0.004259564233989359,2.0790252460074177E-6,0.004222388482174532
3.400017324888228E-6,0.004301370943274983,1.576646982116282E-6,0.004255592089139354
3.4025893798135052E-6,0.004250864482367244,1.596922578029993E-6,0.004248266793109043
3.3916076398955922E-6,0.004258593655334885,1.8212393447376016E-6,0.004278885311684533
3.3578409693297733E-6,0.004243559773065756,1.716361984096961E-6,0.00427872092654299
3.329082626538981E-6,0.004265910005061557,2.2403415868673103E-6,0.004251260802188772
3.363854715955425E-6,0.004245496633596078,1.8697092960043628E-6,0.004230139643653172
3.333230509691269E-6,0.004280831024551329,1.8292650394831109E-6,0.0042480663676238255
3.3675890470029497E-6,0.004243420550309074,1.4707255282449058E-6,0.004222197588903266
3.3459916733261894E-6,0.004179087094480683,1.8875373411358276E-6,0.004192779866360733
3.391877335800145E-6,0.004253136681128558,2.109006567992621E-6,0.004259400562904734
3.3475602218699604E-6,0.004228206989774344,2.208483246547467E-6,0.004236467311372742
3.3462084385880706E-6,0.004222740658428357,1.858175599098787E-6,0.004237310873148087
3.3578808759123793E-6,0.00422678194637468,1.974407785888054E-6,0.0042158956630657055
3.362012652347306E-6,0.004242831435289923,1.6160938405202825E-6,0.004275304585369184
3.325565069809086E-6,0.004302420109773308,1.7032886832330276E-6,0.004321851952030223
3.3240258666463694E-6,0.004285446662292331,1.463687893499175E-6,0.004286697510278384
3.3546757295486747E-6,0.004319547072157539,1.4325466432785618E-6,0.004377964740551774
3.289650179375601E-6,0.004337360302495982,1.6031531180825958E-6,0.00437832753995877
3.3074738462244395E-6,0.0042972139937285945,1.357249615216682E-6,0.004328266700282567
3.3346431287343157E-6,0.004336796519074089,1.3959527012911008E-6,0.004339232085112574
3.3435357049437084E-6,0.004328777827510178,1.5910678973132667E-6,0.004369883518291546
3.3603204487756644E-6,0.004321648127999372,1.5316848742936852E-6,0.004330270894521329
3.382628696948253E-6,0.004279325636698847,1.5346261081038762E-6,0.004323088167647312
3.3904478140999933E-6,0.004281278063213881,1.5906375213338465E-6,0.004361004337600106
3.3732835664792257E-6,0.004302616238985495,1.4003816838802683E-6,0.004335356559550292
3.379363217065399E-6,0.004358627604304786,1.945044393196865E-6,0.004433190490439109
3.3802522796352674E-6,0.0044535379662276236,1.9469245187436807E-6,0.00446282554728132
3.3587945443801637E-6,0.004390866049468241,1.2795051536239058E-6,0.004351235799172811
3.3875971134481935E-6,0.004372855852427829,1.7563576862832862E-6,0.004374663986014767
3.3794387548958423E-6,0.004369290232240737,1.4746561121417953E-6,0.004362495216450211
3.3350389615118087E-6,0.004399009222116989,1.4396800786512528E-6,0.004386902342460737
3.3424572344353506E-6,0.004366013956311205,1.363283245653722E-6,0.00436037733320558
3.3936226048841028E-6,0.004361151258046338,1.7470839073262205E-6,0.0044201644498434445
3.3278440117902227E-6,0.004387672312286688,1.5673098820974461E-6,0.0044141377278157125
3.357841673294057E-6,0.004352161280419935,1.874996882455822E-6,0.0044310275356449795
3.340652638129182E-6,0.0043808116010873735,1.4210602954180208E-6,0.0043790324785641386
3.3118822390499585E-6,0.004365095807761795,1.4225064968591671E-6,0.004366785142414568
3.340533649841713E-6,0.004377668581542561,1.7259779277028156E-6,0.004414165409212045
3.369898059617558E-6,0.004396180389623164,1.6566632452193652E-6,0.004404893010826763
3.3190771713202746E-6,0.004445440415462301,1.3822557176933023E-6,0.004356623455240647
3.3275545497356865E-6,0.0045119484846162395,1.215978781853316E-6,0.00436479530477217
3.324303179526889E-6,0.004493901125397431,1.3589953082589934E-6,0.004389812682047288
3.3123209818452582E-6,0.004490216957534426,1.4615205269967943E-6,0.004392229905775794
3.3573195217349286E-6,0.004507690936432707,1.391208477756177E-6,0.004408191321906709
3.3352989704156682E-6,0.004511455203831612,1.441045875146637E-6,0.004416567392414964
3.3541358313816814E-6,0.004499360563231859,1.4137804449648753E-6,0.004405865001626305
3.376431698230378E-6,0.004462114802856241,1.192741384663163E-6,0.00433686177274141
3.3731615092131836E-6,0.004469881120503085,1.4407532026908476E-6,0.004367210631529661
3.3307289119111585E-6,0.0044480360595561255,1.7319621829709722E-6,0.004382101994565221
3.3715807901267352E-6,0.0044662514550271775,1.486278891944466E-6,0.004359077743108194
3.3217491489238104E-6,0.004352610860827403,1.2552300790490617E-6,0.004333943000865484
3.303823517802109E-6,0.004326700108786606,1.8689310807610545E-6,0.004426048423620449
3.3313724871895455E-6,0.004321163400522289,1.4620989850216738E-6,0.004332722130370521
3.2994722075414785E-6,0.004369036626186263,1.2633479399801806E-6,0.004383843340885574
3.3122542146261744E-6,0.004354057125217981,1.2316646029530803E-6,0.004339959832490442
3.3290192030537177E-6,0.004335434914423753,1.2767402718809596E-6,0.004363354881743453
3.3635288800075786E-6,0.00436997246479208,1.3122341802265072E-6,0.0044335148680179
3.370271808747414E-6,0.004337933838647813,1.3147987806966275E-6,0.004360208599547905
3.3802115218197064E-6,0.0043459521019903165,1.2405390035851388E-6,0.004336134941340089
3.345138521665171E-6,0.004398859853627882,1.3698649787595465E-6,0.004344070434120633
3.3356353948005856E-6,0.004473467234942667,1.200339576941712E-6,0.004331430948490215
3.4031383219954696E-6,0.004521757283446711,2.68167573696145E-6,0.004474260482993192
3.3208254122210895E-6,0.004476147228038939,1.2907070542899643E-6,0.004349986752116813
3.3424583924546462E-6,0.004495058049328107,1.3327016387056917E-6,0.004383990970425406
3.3090285714285555E-6,0.0044752748105887806,1.520483614787789E-6,0.004373276655499765
3.3272400827514483E-6,0.004481386895060759,1.4180678044996536E-6,0.004359456492319626
3.315274449076805E-6,0.004512224151161418,2.282200357355554E-6,0.004431966856223923
3.3481421408874645E-6,0.004483807869641509,1.2087044372023012E-6,0.004392196890198038
3.317468802295012E-6,0.004535949786516844,2.2291654315084796E-6,0.004449036674874511
3.298630602782068E-6,0.004549095021638337,1.1820850077279738E-6,0.004351698044822256
3.30462444933921E-6,0.00448163584030837,1.243124449339208E-6,0.004347832791850219
3.3583603512704984E-6,0.004456564624252647,1.333646973094181E-6,0.004353548760313903
